Key,Polska
hint_king_tribute_success_letter_1,"~
Żałosny jest ten, czyja armia słabsza jest niźli osesek. Ale jeszcze gorszy jest ten, czyj skarbiec pustkami świeci. Dlatego raduj się, że nie skąpisz grosza. Mam nadzieję, że w przyszłości też do kieszeni sięgniesz."
hint_king_tribute_success_letter_2,"~
To oczywiste, że szkolenie i utrzymanie mężnej armii do Twych priorytetów nie należy. Jednak słabi często dostają szansę, by to niedopatrzenie złotem naprawić. Mam nadzieję, że w przyszłości Święta Zofia pobłogosławi Twój skarbiec."
hint_king_tribute_ignore_letter_coward_1,"~
Twoja nierozwaga graniczy z szaleństwem, jeśli uważasz, że zlekceważę brak daniny. To moje pieniądze i przybędę je odebrać."
hint_king_tribute_ignore_letter_coward_2,"~
Może nawykliście do władców, którzy jako Wy są tchórzami, co boją się zatargu i niespieszno im do egzekwowania treści porozumień. Ale ja zmuszę Cię do tej daniny. Teraz pilniejsze sprawy mnie czekają, ale przyjdę po to złoto. Obiecuję!"
hint_king_tribute_ignore_letter_battle_1,"~
Moja danina nie jest ciężarem dla nikogo, kto rozważnie zarządza swymi włościami. Ale zdaje się, że Ty albo nie potrafisz zarządzać, albo, co gorsza, próbujesz mnie zwodzić. Nie zostawiasz mi wyboru i muszę użyć swej siły, żeby odebrać to, co mnie się należy. Szykuj się do bitwy!"
hint_king_tribute_ignore_letter_battle_2,"~
Zdaje się, iż nie cenisz życia swych poddanych, skoro nie zamierzasz uiścić daniny. Cóż, Twój wybór, a ja wyciągnę konsekwencje!"
hint_demand_change_relations_complete,"~
$ Wasze stosunki pogorszyły się o <red>{demand_tribute_rel_de}</red>."
hint_demand_change_relations,"~
Niezależnie od rezultatu jest to uznawane za działanie agresywne:
$ Stosunki z {soul_uuid_king}: <red>{demand_tribute_rel_de}</red> i możecie zostać <hint=hint_faction_relations_enemy>wrogami</hint>."
hint_demand_tribute,"Uprzejmie zażądaj daniny
Poinformuj {soul_uuid_king}, że oczekujesz daniny w wysokości <hint=hint_resource_gold>{tribute_money}</hint> w zamian za utrzymanie dobrych stosunków.

{optional_change_relations_with_owner}
{optional_holy_defence_will_removed}

[hint_SENDER]
{optional_duty_of_honor}"
hint_demand_tribute_success,"~
$ {soul_uuid_king} czuje się urażony, ale przesyła <hint=hint_resource_gold>{tribute_money}</hint>.
{optional_changed_relations_with_owner}
{optional_holy_defence_will_removed}
{optional_duty_of_honor_complete}"
hint_demand_tribute_fail,"~
$ {soul_uuid_king} odpowiada, że twoje żądania są wielce obraźliwe.
$ Wasze stosunki pogorszyły się o <red>{demand_tribute_rel_de}</red>.
$ Stosunki z sąsiadami: <red>{rel_demand_tribute_de_neigh}</red>
{optional_holy_defence_will_removed}"
hint_demand_tribute_success_letter_1,"~
Tylko nikczemnicy grabią wszystkich wokół, zostawiając dzieci i sędziwych bez okrucha chleba. Lecz los bywa przewrotny jak kości rzucone przez Świętą Zofię. Nadejdzie dzień, gdy stracisz wszystko, a wtedy ja napawać się będę zwycięstwem!"
hint_demand_tribute_success_letter_2,"~
Uciskanie sąsiada niewielki przynosi użytek, choć może sobie jeszcze z tego sprawy nie zdajesz. Lecz ja takich uraz płazem nie puszczam, a zemsta wielką sprawia mi przyjemność."
hint_demand_tribute_fail_letter_1,"~
Myślisz, że dam się zastraszyć? W przeciwieństwie do Ciebie ja na tron nie wstąpiłem przypadkiem. No chodź, spróbuj wyciągnąć łapy po me złoto!"
hint_demand_tribute_fail_letter_2,"~
Śnisz ciągle o brzęku monet, ale musisz się przebudzić! Na jawie ujrzysz jedynie błysk mej klingi, tchórzliwa żmijo!"
hint_assault_fair,"Zagrożenie grabieży
Rzuć wrogowi wyzwanie i wysuń roszczenia względem jego skarbca. Jeśli adresat nie zapłaci w ciągu 2 dni, będziesz mieć prawo do splądrowania jego miasta i przejęcia skarbca siłą.

Jesteście we <hint=hint_faction_relations_enemy>wrogich</hint> stosunkach, więc taki atak nie wzburzy twoich sąsiadów.

$ Możliwy łup: <hint=hint_resource_gold>{town_money}</hint>
$ Stosunki z {soul_uuid_king}: <red>{assault_fair_rel_de}</red>
{optional_attack_on_vassal_or_ally}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_assault_success,"~
$ {soul_uuid_king} czuje się urażony, ale przesyła <hint=hint_resource_gold>{tribute_money}</hint>.
{optional_attack_on_vassal_or_ally}"
hint_assault_fail,"~
$ {soul_uuid_king} czuje się urażony.
$ Odrzuca twoje próby narzucenia swojego jarzma i jest gotowy do oblężenia.
{optional_attack_on_vassal_or_ally}

Możesz teraz zaatakować to miasto, żeby je splądrować.
{optional_possible_helpers_against_player}"
hint_assault_fair_success_letter_1,"~
Nie zostawiasz mi wyboru. Zabierz sobie całe złoto, lecz pamiętaj: spokoju zaznam dopiero, gdy Twe miasto obróci się w pył. Możesz mi wierzyć, że znajdę sojuszników, którzy mi w tym pomogą."
hint_assault_fair_success_letter_2,"~
Niech będzie. Zabieraj wszystko, co mam. W przeciwieństwie do Ciebie wolę nie przelewać krwi swych poddanych. Pomimo tego, co zaszło, mam nadzieję, że kiedyś nastanie moment, gdy zrozumiesz, iż pokojowy handel jest bardziej dochodowy niż przemoc."
hint_assault_fail_letter_1,"~
To miasto przetrwało niejedną próbę napaści i jeszcze niejedną przetrwa. Ale skoro wybierasz ścieżkę upokorzenia i klęski, nie mam wyboru i będę oczekiwać Twego nadejścia. Zakończmy to wreszcie!"
hint_assault_fail_letter_2,"~
Dostaniesz figę z makiem! Prędzej własnoręcznie puszczę miasto z dymem, niż pozwolę, by mnie okradały takie sucze syny!"
hint_assault_asnwer_waiting_description,"Oczekiwanie na odpowiedź
{soul_uuid_king} rozważa twoją groźbę.

Wkrótce nadeśle odpowiedź.
{optional_possible_helpers_against_player}"
hint_demand_assault_attack_description,"Oczekiwanie na atak
{soul_uuid_king} oczekuje na atak ze strony twoich wojsk po odrzuceniu szantażu.

$ Jeśli nie przystąpisz do ataku w ciągu <b>dwóch dni</b>, wszyscy uznają cię za tchórza.
{optional_holy_defence_will_removed}"
hint_demand_assault_attack,"Atak
$ Jeśli nie przystąpisz do ataku w ciągu <b>dwóch dni</b>, wszyscy uznają cię za tchórza."
hint_demand_assault_attack_success,"~
W wyniku udanego ataku {soul_uuid_king} ponosi klęskę, a jego miasto zostało splądrowane i straciło <hint=hint_resource_gold>{tribute_money}</hint>.

Twoje wojska wracają zwycięskie i obładowane łupami."
hint_demand_assault_attack_fail,"~
Przegrywasz bitwę, a {soul_uuid_king} udowadnia, że nie możesz się z nim równać."
hint_demand_assault_attack_timeover,"~
Twój król nie przeprowadził ataku i został uznany za tchórza.

$ Stosunki z sąsiadami i {soul_uuid_king}: <red>{rel_coward}</red>."
hint_demand_assault_attack_success_letter_1,"~
Odwagę się szanuje, a Ty mężnie stajesz na polu bitwy. Zasługujesz na mój podziw, ale zachowuję swój honor. Wiem, że kiedyś znów spotkamy się na placu boju, ponieważ niebezpiecznie jest zasłynąć klęską. Ty także na pewno zdajesz sobie z tego sprawę."
hint_demand_assault_attack_success_letter_2,"~
Odnosisz zwycięstwo, lecz jedynie za sprawą uśmiechu losu. W głębi duszy kulisz się ze strachu i dlatego nie jesteś żadnym zagrożeniem. Niech tylko zbiorę siły, a wkrótce Twe królestwo zostanie jedynie wspomnieniem, które z czasem przepadnie w odmętach historii."
hint_demand_assault_attack_fail_letter_1,"~
Chcesz poznać smak triumfu? Zwycięstwo jest jak sączenie chłodnego wina w upalny dzień! Zapewniam, że to nie moje pierwsze ani nie ostatnie zwycięstwo nad Tobą, ponieważ ja nie przepuszczam okazji, by skosztować dobrego wina!"
hint_demand_assault_attack_fail_letter_2,"~
Zwycięstwo nie raduje mnie tak, jak widok ciał Twych wojowników leżących bez życia. Jeszcze nigdy nie potykałem się z tak tchórzliwą armią. Twoja taktyka wojskowa z pewnością zainspiruje naszych błaznów."
hint_demand_assault_attack_timeover_letter_1,"~
Wielką odwagą napawa mnie myśl, że otaczają mnie jedynie tchórze. Wieści o Twej bojaźni rozejdą się szybciej niż echo pośród gór!"
hint_demand_assault_attack_timeover_letter_2,"~
Tchórzostwo to przywara, a Ty udowadniasz, że masz najbardziej zdeprawowaną duszę ze wszystkich. Naprawdę nie spodziewałem się aż takiej rejterady. Aż dziw i niesamowite, że ktoś taki jak Ty nosi na głowie koronę."
hint_assault_asnwer_waiting_fair,"Oczekiwanie na odpowiedź
{soul_uuid_king} rozważa twoją groźbę.

Wkrótce nadeśle odpowiedź.

$ Stosunki z {soul_uuid_king}: <red>{assault_fair_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_assault_asnwer_waiting_unfair,"Oczekiwanie na podpowiedź
{soul_uuid_king} rozważa twoją groźbę.

Wkrótce nadeśle odpowiedź.

$ Stosunki z {soul_uuid_king}: <red>{assault_unfair_rel_de}</red>
$ Stosunki z sąsiadami: <red>{assault_unfair_rel_de_neigh}</red>
$ Stosunki z Matroną: <red>{assault_unfair_matriarch_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_assault_unfair,"Zagrożenie grabieży
Rzuć wrogowi wyzwanie i wysuń roszczenia względem jego skarbca. Jeśli adresat nie zapłaci w ciągu 2 dni, będziesz mieć prawo do splądrowania jego miasta i przejęcia skarbca siłą.

NIE jesteście we <hint=hint_faction_relations_enemy>wrogich</hint> stosunkach, więc taki atak zostanie uznany za <red>zdradziecki</red>.

$Możliwy łup: <hint=hint_resource_gold>{town_money}</hint>

$ Stosunki z {soul_uuid_king}: <red>{assault_unfair_rel_de}</red>
$ Stosunki z sąsiadami: <red>{assault_unfair_rel_de_neigh}</red>
$ Stosunki z Matroną: <red>{assault_unfair_matriarch_rel_de}</red>
{optional_attack_on_vassal_or_ally}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_city_burn_ai,"[hint_DESCRIPTION]
{soul_uuid_king} uważa, że cały twój ród należy zmieść z powierzchni Ziemi. Przygotowuje atak, którego celem jest spalenie twojego miasta i wymordowanie twojej rodziny.

$ Przygotowania do ataku zajmą 2 dni."
hint_city_burn_ai_ready,"~
Przygotowania się zakończyły i {soul_uuid_king} wyrusza na wyprawę.

Wkrótce dojdzie do bitwy, która zadecyduje o losie twojej rodziny szlacheckiej."
hint_city_burn_ai_success,"~
Udało ci się odeprzeć atak.

$ {soul_uuid_king} jest zaskoczony twoją odwagą i jego stosunki z tobą poprawiają się o <green>{king_im}</green>."
hint_city_burn_ai_success_letter_1,"~
Nie mogę odmówić Ci męstwa. Cenię taką odwagę. Już dawno mój miecz nie trafił na tak godnego przeciwnika, więc pomimo klęski będę zaszczycony, jeśli w przyszłości jeszcze stawię Ci czoła w bitwie."
hint_city_burn_ai_success_letter_2,"~
Walczysz odważnie niczym lew i zaciekle jak żerwilk! To była dobra bitwa, pomimo porażki, więc moja dusza się raduje."
hint_peace_conditions,"~
Warunki: 
$ Obecne stosunki {soul_uuid_king} z twoim królem: {current_relations}
$ Zależnie od tego traktat będzie cię kosztował: <hint=hint_resource_gold>{peace_offer_cost}</hint>"
hint_declared_peace_description,"Traktat pokojowy
{soul_uuid_king} zawiera z tobą święte porozumienie pokojowe.

$ Oznacza to, że w tym czasie sygnatariusze traktatu nie będą mogli plądrować wzajemnie swoich wiosek, atakować miast ani wymuszać hołdu lennego.
$ Mimo to lordowie będą mogli nawzajem odwiedzać swoje miasta, spiskować i angażować się w <hint=hint_action_shadow>zbrodnie</hint>.
$ Stosunki twojego króla z {soul_uuid_king}: <green>{peace_king_im}</green>

<b>Traktat wygaśnie za {peace_day_remain} dni.<b>"
hint_unavailable_peace_too_strong,"Brak zainteresowania
{soul_uuid_king} jest zbyt potężny i nie czuje zagrożenia ze strony sąsiadów.

<b>Porada:</b> Za pomocą <b>oszczerstwa</b> możesz zwrócić sąsiadów króla przeciwko niemu (poniżej <red>-25</red>), co sprawi, że stanie się skłonniejszy do negocjacji."
hint_peace_treaty,"Traktat pokojowy 
Zawrzesz pokój na {peace_duration} dni.

$ Oznacza to, że w tym czasie sygnatariusze traktatu nie będą mogli plądrować wzajemnie swoich wiosek, atakować miast ani wymuszać hołdu lennego.
$ Mimo to lordowie będą mogli nawzajem odwiedzać swoje miasta, spiskować i angażować się w <hint=hint_action_shadow>zbrodnie</hint>.
$ Stosunki {soul_uuid_king} z twoim królem: <green>{peace_king_im}</green>

{optional_peace_conditions}
[hint_ALLIES]

[hint_SENDER]
{optional_duty_of_honor}"
hint_peace_treaty_success,"Traktat pokojowy
{soul_uuid_king} zawiera z tobą święte porozumienie pokojowe.

$ Oznacza to, że w tym czasie sygnatariusze traktatu nie będą mogli plądrować wzajemnie swoich wiosek, atakować miast ani wymuszać hołdu lennego.
$ Mimo to lordowie będą mogli nawzajem odwiedzać swoje miasta, spiskować i angażować się w <hint=hint_action_shadow>zbrodnie</hint>.
$ Stosunki z {soul_uuid_king}: <green>{peace_king_im}</green>

<b>Traktat wygaśnie za {peace_day_remain} dni.<b>
{optional_duty_of_honor_complete}"
hint_peace_treaty_finish,"Traktat pokojowy wygasł.
Ty i {soul_uuid_king} nie macie już wobec siebie żadnych zobowiązań."
hint_peace_treaty_king_dead,"Traktat pokojowy zostanie zerwany.
Powód: śmierć jednego z sygnatariuszy.

$ Ty i {soul_uuid_king} nie macie już wobec siebie żadnych zobowiązań."
hint_peace_treaty_success_letter_1,"~
Zawarcie tego traktatu pokojowego przynosi mi wielką radość. Moim marzeniem zawsze było życie w zgodzie z sąsiadami."
hint_peace_treaty_success_letter_2,"~
Podpisanie traktatu pokojowego to w naszych czasach rzadkość, ale to dowodzi, że jesteśmy rozsądniejsi niż inni. Nasze królestwa na pewno czeka teraz spokój i rozkwit!"
hint_peace_treaty_finish_letter_1,"~
Niestety nasz traktat pokojowy dobiegł końca. Mam nadzieję, że Tobie przyniósł tyle korzyści, co mnie. Może w przyszłości zawrzemy kolejny."
hint_peace_treaty_finish_letter_2,"~
Nasz traktat pokojowy wygasa. Zapewnił naszym królestwom bezpieczeństwo i równowagę. Mam nadzieję, że teraz nie czeka nas okres wojen i niedoli."
hint_peace_treaty_king_dead_letter_1,"~
Mój poprzednik, który podpisał z Tobą traktat pokojowy, niedawno zmarł. Z tego tytułu nie jestem już zobligowany do przestrzegania tego porozumienia."
hint_peace_treaty_king_dead_letter_2,"~
Mój poprzednik, który podpisał z Tobą traktat pokojowy, niedawno zmarł. Z tego tytułu nie jestem już zobligowany do przestrzegania tego porozumienia."
hint_peace_treaty_king,"Traktat pokojowy
{soul_uuid_king} oferuje ci traktat pokojowy, który będzie trwał {peace_duration} dni.

$ Oznacza to, że w tym czasie sygnatariusze traktatu nie będą mogli plądrować wzajemnie swoich wiosek, atakować miast ani wymuszać hołdu lennego.
$ Mimo to lordowie będą mogli nawzajem odwiedzać swoje miasta, spiskować i angażować się w <hint=hint_action_shadow>zbrodnie</hint>.
$ Stosunki z {soul_uuid_king}: <green>{peace_king_im}</green>
$ Otrzymasz: <hint=hint_resource_gold>{peace_offer_cost}</hint>

Traktat pokojowy przypieczętowany przez Kościół jest święty, więc nie można go złamać.

[hint_ALLIES]

[hint_SENDER]"
hint_peace_treaty_king_accept,"Podpisz traktat
Zgadzasz się podpisać traktat pokojowy, który będzie trwał {peace_duration} dni.

$ Oznacza to, że w tym czasie sygnatariusze traktatu nie będą mogli plądrować wzajemnie swoich wiosek, atakować miast ani wymuszać hołdu lennego.
$ Mimo to lordowie będą mogli nawzajem odwiedzać swoje miasta, spiskować i angażować się w <hint=hint_action_shadow>zbrodnie</hint>.
$ Stosunki z {soul_uuid_king}: <green>{peace_king_im}</green>
$ Otrzymasz: <hint=hint_resource_gold>{peace_offer_cost}</hint>

Traktat pokojowy przypieczętowany przez Kościół jest święty, więc nie można go złamać."
hint_peace_treaty_king_accept_letter_1,"~
Spieszę wyrazić moje serdeczne podziękowania! Wierzę, że ten traktat będzie zalążkiem długotrwałej przyjaźni pomiędzy naszymi szlacheckimi rodzinami!"
hint_peace_treaty_king_accept_letter_2,"~
Wieść o podpisaniu traktatu napełniła mnie wielką radością, mimo iż umowa będzie krótkotrwała. Ścieżka do pokoju jest trudna, ale wierz mi, to jedyny sposób, by zapewnić naszym królestwom dobrobyt!"
hint_defence_alliance_description,"~
[hint_defence_alliance_only_description]
$ Stosunki z {soul_uuid_king}: <green>{rel_defence_alliance}</green>"
hint_defence_alliance_offer,"Zaproś do sojuszu
{soul_uuid_king} dołączy do sojuszu wolnych miast pod twoim przywództwem.

Skutek:
[hint_defence_alliance_description]

Koszt zaproszenia: <hint=hint_resource_gold>{alliance_invite_price}</hint>
{optional_duty_of_honor}"
hint_defence_alliance_offer_success,"Sojusz się rozszerza!
{soul_uuid_king} postanawia dołączyć do twojego sojuszu wolnych miast.

Skutek:
[hint_defence_alliance_description]
{optional_duty_of_honor_complete}"
hint_defence_alliance_break,"Opuść sojusz miast
Przywódca sojuszu uzna to za zdradę.

$ Stosunki z {soul_uuid_king}: <red>{rel_defence_alliance_broken}</red>"
