Key,Korean
hint_ai_attack_fail,"~
{soul_uuid_king}이(가) 패배하여 약탈자로부터 도시를 방어하지 못했습니다."
hint_ai_attack_success_letter_1,"~
함께 싸워 줘서 정말 고맙네. 치열한 전투로 인해 상당한 손실을 겪었다는 걸 알고 있네. 하지만 그대가 베풀어 준 선의는 절대 잊지 않겠네!"
hint_ai_attack_success_letter_2,"~
그대의 도움이 없었다면 승리를 거두지 못했을 거라네. 정의를 위해 함께 싸워준 은혜는 절대 잊지 않겠네. 그대가 내 도움이 필요할 때 반드시 지원을 제공할 것을 맹세하지!"
hint_ai_attack_fail_letter_1,"~
그대가 나를 배신할 줄이야! 적과 손을 잡고 그토록 비열하게 나를 공격하다니! 하지만 성모 소피아께서는 내 손을 들어주셨지. 내가 승리를 만끽하는 동안 어리석은 행동의 대가를 치르도록!"
hint_ai_attack_fail_letter_2,"~
그대는 적들과 힘을 합쳐 나를 공격했지만, 이토록 완패를 당할 줄은 예상치 못했겠지. 나 역시 그대의 군대가 그토록 약할 줄은 몰랐네. 다음번엔 그대의 하찮은 병력에 맞게 상대해 주겠네!"
hint_ai_vassalite_description,"봉신화 위협
{optional_type_of_danger}

{faction_uuid}의 {soul_uuid_king} 왕이 지원을 제공해 줄 만한 모든 이웃에게 도움을 구합니다.

군대를 파병해 {faction_uuid}의 방어를 지원할 수 있습니다.

<b>결과</b>
{optional_send_help_effects}
{optional_allyship}
{optional_possible_helpers}"
hint_ai_vassalite_success,"~
{soul_uuid_king}이(가) 승리하여 독립을 유지합니다."
hint_ai_vassalite_fail,"~
{soul_uuid_king}이(가) 패배하여 {faction_uuid_s}의 봉신이 되었습니다."
hint_ai_vassalite_success_letter_1,"~
도와줘서 정말 고맙네. 그대의 개입 덕분에 자유를 지키고 봉신이라는 굴욕적인 지위를 피할 수 있었네. 정말 치열한 전투였네. 만약 패배했다면 그 악당이 요구하는 엄청난 공물을 도저히 감당할 수 없었을 거라네."
hint_ai_vassalite_success_letter_2,"~
그대의 도움 덕분에 엄청난 공물을 바쳐야 할 뻔한 위기를 모면할 수 있었다네. 성모 소피아께서 그대에게 축복을 내리시기를! 그대의 군대가 상당한 손실을 입었다는 걸 알고 있네. 걱정하지 말게. 이 빚은 반드시 갚겠네!"
hint_ai_vassalite_fail_letter_1,"~
나와 원수가 되고 싶은 모양이군! 그 한심한 자가 내 봉신이 되는 걸 진정으로 막을 수 있다고 생각했나? 그대가 어리석게도 감히 내게 맞서려다 패배한 것이 모두에게 분명한 교훈이 되겠지!"
hint_ai_vassalite_fail_letter_2,"~
그대는 어리석음을 드러냈을 뿐 아니라, 모든 이웃이 지켜보는 가운데 전장에서 비겁한 모습을 보였지. 내가 원하는 땅을 정복하는 건 내 주권이라는 걸 기억해 두는 게 좋을 걸세."
hint_ai_destroy_description,"몰살 위협
{optional_type_of_danger}

{faction_uuid}의 {soul_uuid_king} 왕이 지원을 제공해 줄 만한 모든 이웃에게 도움을 구합니다.

군대를 파병해 파멸 위기에 직면한 {faction_uuid}의 방어를 지원할 수 있습니다.

<b>결과</b>
{optional_send_help_effects}
{optional_allyship}
{optional_will_gain_duty_of_honor}
{optional_possible_helpers}"
hint_ai_destroy_success,"~
{soul_uuid_king}이(가) 승리하여 목숨과 영지를 보전했습니다."
hint_ai_destroy_fail,"~
{soul_uuid_king}이(가) 패배하여 가문이 멸망하고 도시가 파괴되었습니다."
hint_ai_destroy_success_letter_1,"~
이 시대에는 파멸의 위기에 처한 이웃 왕국을 도와주는 자가 드물지! 우리 가문의 파멸을 막아 줘서 정말 고맙네!"
hint_ai_destroy_success_letter_2,"~
그대는 내 적과 동조했을 뿐만 아니라 전사로서 비겁한 모습을 보였네! 오늘의 패배는 단지 서막에 불과하다는 걸 똑똑히 기억하게. 무슨 수를 써서라도 그대의 전사를 단 한 명도 남기지 않고 학살할 것이네."
hint_ai_destroy_fail_letter_1,"~
그대는 내 적의 편에 섰을 뿐 아니라, 전사로서도 비겁한 모습을 보였네! 오늘의 패배는 시작에 불과하다는 걸 기억하게. 그대에게 단 한 명의 전사도 남지 않을 때까지 학살을 멈추지 않겠네."
hint_ai_destroy_fail_letter_2,"~
감히 내 적의 편에 서다니, 마땅히 대가를 치러야 하리라! 전혀 승산이 없는 전투에 무모하게 덤비는 걸 보니 정신 상태가 의심스럽군!"
hint_ai_maroder_description,"다가오는 약탈자들
{optional_type_of_danger}

왕 {soul_uuid_king}이(가) 도와줄 수 있는 모든 이웃에게 지원을 요청합니다.

 약탈자들은 <hint=hint_cainism>이단 카인파</hint>이므로, 이 행동은 <hint=hint_sofia_cult>교회</hint>의 축복을 받습니다.

<b>결과</b>
{optional_send_help_effects}
{optional_allyship}
{optional_possible_helpers}"
hint_ai_maroder_success,"~
약탈자 분대를 물리쳤고, {soul_uuid_king}이(가) 마을을 방어했습니다."
hint_ai_maroder_fail,"~
약탈자 분대에게 패배했지만, {soul_uuid_king}이(가) 도움에 감사를 표합니다."
hint_ai_maroder_success_letter_1,"~
그대와 같은 용감한 전사만이 약탈자들과 맞설 수 있지. 그대는 수많은 무고한 영혼을 죽음과 속박으로부터 구했다네. 평생 이 은혜를 잊지 않겠네. 진심으로 고맙네!"
hint_ai_maroder_success_letter_2,"~
그대의 도움이 없었다면 약탈자들이 정착지 전체를 파괴했겠지. 성모 소피아께서 그대와 그대의 가문을 항상 지켜 주시기를!"
hint_ai_maroder_fail_letter_1,"~
그대와 그대의 전사들이 무자비한 약탈자들에게 피해를 입은 것에 진심으로 유감을 표하네. 그대에게 도움을 요청한 것은 나였으니, 모든 책임은 나에게 있다네. 친애하는 이웃이여, 귀중한 도움을 줘서 정말 고맙네."
hint_ai_maroder_fail_letter_2,"~
도와줘서 정말 고맙네. 그대의 전사들이 불경한 약탈자들에게 피해를 입은 것에 유감을 표하네. 그대는 나의 진정한 친구라네!"
hint_ai_forest_danger_success,"~
{soul_uuid_king}이(가) 승리하여 도시를 방어했습니다."
hint_ai_forest_danger_fail,"~
{soul_uuid_king}이(가) 패배하여 도시가 약탈당했습니다."
hint_ai_forest_danger_success_letter_1,"~
나는 감사의 말을 가볍게 입에 올리지 않는다네. 하지만 그대는 절체절명의 순간에 나를 도와줬다네. 그대의 전사들은 진정한 용기와 대담함을 보여줬지. 고맙네. 이 은혜는 절대 잊지 않겠네."
hint_ai_forest_danger_success_letter_2,"~
적을 방어할 수 있도록 도와줘서 정말 고맙네. 그대는 진정한 명예를 아는 자로군. 많은 이웃이 내 영지를 방문해서 함께 사냥하며 즐겼지만, 정작 도움이 필요한 순간에는 대부분 외면했지. 진심으로 고맙네!"
hint_ai_forest_danger_fail_letter_1,"~
나는 말재주가 화려하진 않지만, 행동으로 감사를 표현한다네. 그대는 용감하게 나서서 나를 도와줬지. 비록 우리는 패배하고 상당한 피해를 입었지만, 그대의 영예로운 행동은 잊지 않겠네."
hint_ai_forest_danger_fail_letter_2,"~
나는 나보다 약한 자에게 아첨하거나 감사를 표하는 것에 익숙하지 않다네. 그러나 정의감만은 늘 가슴속에 품고 있지. 그대의 도움에 진심 어린 감사를 전하네."
hint_player_city_danger,"약탈 위협
{optional_type_of_danger}

{optional_possible_helpers}"
hint_general_conflict_makha,"~

전형적인 마카답게, {soul_uuid_king_1}은(는) {soul_uuid_king_2}이(가) 빌린 금화를 신속히 갚지 않자 극도로 화가 났습니다.

반면, {soul_uuid_king_2}은(는) 그런 옹졸함이 농민들 앞에서 귀족 가문의 체면을 손상시킨다고 생각합니다. 그는 최대한 빨리 빚을 갚겠다고 약속합니다."
hint_general_conflict_kaiden,"~

충성심을 최고의 덕목으로 여기는 카이덴 문화의 {soul_uuid_king_1}은(는) {soul_uuid_king_2}이(가) 탈주한 영주를 자신에게 넘겨야 한다고 생각합니다.

도망자에게 피난처를 제공한 {soul_uuid_king_2}은(는) 영주는 노예가 아니며 어느 귀족 가문에 합류할지 선택할 권리가 있다고 생각합니다."
hint_general_conflict_fanatic,"~

광신도인 {soul_uuid_king_1}은(는) 이웃의 독실함을 중요하게 생각하지만, {soul_uuid_king_2}은(는) 신앙심과 사원 건설에 그다지 관심이 없습니다. 오직 교회만이 Norland를 어둠에서 구해낼 수 있다는 사실을 모두가 기억해야 합니다.

{soul_uuid_king_2}은(는) 누구도 자신의 행동에 참견할 권리가 없으며 감히 자신에게 지시를 내릴 수 없다고 생각합니다."
hint_general_conflict_terror,"~

{soul_uuid_king_1}은(는) 이웃 {soul_uuid_king_2}이(가) 자기 도시에서 같은 문화의 농민들을 대상으로 공포를 조성했다는 사실을 알고 이 행위를 즉각 중단할 것을 요구합니다.

{soul_uuid_king_2}은(는) 자신의 왕국 통치가 사적인 일이라고 여기며, 이러한 극단적인 방법이 마땅하다고 생각합니다."
hint_general_conflict_description,"이웃 간의 갈등
{faction_uuid_2}의 {soul_uuid_king_2}와(과) {soul_uuid_king_1} 사이에 갈등이 일어났습니다.
{optional_conflict_theme}

{soul_uuid_king_1}은(는) 당신에게 이 분쟁에 대한 입장을 공개적으로 선언할 것을 요구합니다.

<b>결과</b>
$ 한쪽을 지지하면 상대와의 관계가 <green>{support_buf}</green> 향상되고, 상대의 적과의 관계가 <red>{suppport_debuf}</red> 악화됩니다."
hint_general_conflict_description_suport,"{soul_uuid_king_name} 지지
이 분쟁에서 {faction_uuid}의 {soul_uuid_king}이(가) 정당하며 그를 지지한다고 공개적으로 선언합니다.

<b>결과</b>
$ {soul_uuid_king}: 관계 <green>{support_buf}</green>
$ {soul_uuid_king_other}: 관계 <red>{suppport_debuf}</red>"
hint_general_conflict_description_succcess,"~
<b>결과</b>
$ {soul_uuid_king}이(가) 정의가 승리했다며 기뻐합니다. 관계<green>{support_buf}</green>
$ {soul_uuid_king_other}이(가) 당신을 불명예스러운 겁쟁이라고 생각합니다. 관계 <red>{suppport_debuf}</red>"
hint_general_conflict_description_ignore,"~
분쟁의 양측 당사자가 당신을 신뢰할 수 없는 겁쟁이라고 생각합니다.

<b>결과</b>
$ {soul_uuid_king_1}: 관계 <red>{ignor_def}</red>
$ {soul_uuid_king_2}: 관계 <red>{ignor_def}</red>"
hint_general_conflict_success_letter_1,"~
도움이 필요할 때 손을 내밀어 준 걸 잊지 않겠네. 악의에서 시작된 갈등이지만, 덕분에 그대의 선행을 기억하게 되었네. 지금 이 순간부터 그대에게 지원을 아끼지 않겠네."
hint_general_conflict_success_letter_2,"~
이렇게 어려운 시기에는 전사 한 명이라도 중요하다는 사실을 잘 알고 있다네. 그렇기에 그대가 제공한 도움이 더욱 가치 있군. 고맙네. 언제든지 도움이 필요하면 바로 달려가겠네."
hint_general_conflict_fail_letter_1,"~
비겁함보다 더 나쁜 악덕은 없지. 그대는 왕국이 아니라 돼지우리를 다스리는 게 어울리겠군. 어려운 시기는 누구에게나 찾아오는 법. 그때가 오면 비겁함의 대가를 치르게 될 걸세."
hint_general_conflict_fail_letter_2,"~
기껏 도움을 청했더니 돌아온 게 이런 건가? 그대의 비겁함은 이루 말할 수가 없군. 마치 사냥꾼 앞의 토끼처럼 겁을 먹은 꼴이 우습네. 이 빚은 반드시 기억해 두겠네!"
hint_general_conflict_ignore_letter_1,"~
갈등에서 한쪽을 선택하라는 요청을 받자마자 여인의 치맛단에 숨어버린 건가? 어찌나 비겁한지 우스울 정도로군. 나중에 내게 도움을 청할 생각이라면 꿈도 꾸지 말게!"
hint_general_conflict_ignore_letter_2,"~
그대의 행동이 우유부단함인지, 비겁함인지는 중요하지 않다네. 어차피 다 똑같으니까. 갈등 상황에서 그대의 지지를 요청했건만, 내가 사람을 한참 잘못 본 모양이군. 그대는 나의 신뢰를 영원히 잃었네."
hint_running_lord_description,"도망친 영주
마을 장로가 보고하기를, {faction_uuid} 영지의 영주 {soul_uuid}이(가) 당신의 가문에 합류하기를 원하며 공손히 작위를 요청한다고 합니다.

{faction_uuid}을(를) 떠난 이유는 밝히고 싶지 않다고 하지만, 분명히 갈등이 있었던 것 같습니다. 만약 이 영주를 받아들이면 {soul_uuid_king}의 기분이 상할 것입니다

영주는 며칠 동안 당신의 마을에 머물다가 떠날 것입니다.

<b>결과</b>
$ {soul_uuid}이(가) 가문에 합류하고 작위를 받습니다.
$ {soul_uuid_king}: 관계 <red>{der}</red>"
hint_running_lord_invite,"영주 초대
도망친 영주를 귀족 가문으로 초대합니다.

<b>결과</b>
$ {soul_uuid}이(가) 가문에 합류하고 작위를 받습니다.
$ {soul_uuid_king}: 관계 <red>{der}</red>"
hint_running_lord_success,"~
$ {soul_uuid}이(가) 가문에 합류하게 되어 기뻐합니다. 충성을 약속합니다.
$ {soul_uuid_king}: 관계 <red>{der}</red>"
hint_running_lord_ignore,"~
{soul_uuid}이(가) 초대를 기다리지 않고 영지를 떠납니다. 자유 영주가 될 가능성이 높습니다."
hint_running_lord_success_letter_1,"~
그 배신자는 추방당해야 마땅했는데, 궁핍한 떠돌이 생활을 하는 대신 그대에게 작위를 받았더군. 우리 왕국 간의 우정은 그대에겐 썩은 고기만도 못하다는 뜻인가? 그렇다면 잘 알겠네."
hint_running_lord_ignore_letter_1,"~
그대의 행동은 참으로 바람직하네. 그 악당에게 작위를 수여하지 않기로 한 결정에 박수를 보낸다네. 그 배신자의 목에 올가미를 걸 수도 있었지만, 동정심을 발휘해 풀어줬을 따름이라네."
hint_lord_rebel_offer_context,"가족으로 초대
비용은 행위자와 대상의 스킬 차이뿐만 아니라 초대받은 영주의 스킬에 따라 달라집니다.
{soul_uuid_performer} {skill_name} {skill_level} 레벨
{soul_uuid_lord} {skill_name} {target_skill_level} 레벨

최종 비용: <hint=hint_resource_rune>{offer_cost}</hint> {price_change_percent}

{soul_uuid_lord}이(가) 당신의 귀족 가문에 합류합니다.

$ {soul_uuid_king}와(과)의 관계: <red>{rel_de}</red>"
hint_lord_rebel_description,"가문을 떠나려는 영주
소문에 따르면, 영주 {soul_uuid_lord}이(가) 귀족 가문을 떠날 계획이며 다른 왕들의 초대를 기다린다고 합니다.

상대 영주에게 <hint=hint_resource_rune>신성 반지</hint>를 주겠다며 당신의 귀족 가문에 합류할 것을 제안할 수 있지만 그렇게 하면 현재 왕인 {soul_uuid_king}와(과)의 관계가 악화됩니다.

결과:
$ {soul_uuid_lord}이(가) 귀족 가문에 합류합니다
$ {soul_uuid_king}와(과)의 관계가 악화됩니다: <red>{rel_de}</red>

[hint_SENDER]"
