Code,Indonesia
hint_mind_enemy_actor_dead,"[hint_mind_caption]
Semoga {name} sekarang ada di neraka. Makhluk itu pantas mendapatkan hukumannya!
[hint_mind_remain_time]"
hint_mind_enemy_actor_heavy_disease,"[hint_mind_caption]
Sepertinya {name} sedang tidak enak badan... Ha! Semoga saja berakhir buruk!
[hint_mind_remain_time]"
hint_mind_envy_happy,"[hint_mind_caption]
{name} sama sekali tidak pantas mendapatkan apa yang mereka miliki! Seharusnya semua itu milikku, hakku!
[hint_mind_remain_time]"
hint_mind_evil_joke,"[hint_mind_caption]
Lucu sekali! Aku tidak tahan dengan <hint=hint_speech_mockery>ejekan</hint> seperti itu!
[hint_mind_remain_time]"
hint_mind_execution_watch,"[hint_mind_caption]
Memuaskan sekali menyaksikan kemenangan <hint=hint_punish>keadilan</hint>!
[hint_mind_remain_time]"
hint_mind_exhaustion,"[hint_mind_caption]
<hint=hint_hungry>Kelaparan</hint> akan segera membunuhku... Aku butuh setidaknya sedikit <hint=hint_food>makanan</hint>!

Alasan: <hint=hint_need_food>Kebutuhan akan makanan</hint>, kelaparan.
[hint_mind_remain_time]"
hint_mind_faction_actor_dead,"[hint_mind_caption]
{name} sudah tiada... Terlepas dari hubungan kami, ini merupakan kehilangan bagi keluarga kami.
[hint_mind_remain_time]"
hint_mind_fanatic,"[hint_mind_caption]
Bunda Sophia, kasihanilah hambamu! Terimalah penderitaanku sebagai hadiah!

Alasan: <hint=hint_persons_fanatic>Fanatik agama</hint>."
hint_mind_fight_positive,"[hint_mind_caption]
Entah kenapa, jiwaku terasa lebih ringan sekarang...

Alasan: Bertarung dengan <hint=hint_enemy>musuh</hint> ({name}).
[hint_mind_remain_time]"
hint_mind_flattery,"[hint_mind_caption]
{name} begitu baik hati mengakui kebaikanku...

Alasan: <hint=hint_speech_flattery>Sanjungan</hint>.
[hint_mind_remain_time]"
hint_mind_force_action_task,"[hint_mind_caption]
Saya lebih tahu apa yang harus dilakukan dan kapan waktu terbaik untuk melakukannya!

Alasan: Terpaksa melakukan <hint=hint_action>tugas</hint>.
[hint_mind_remain_time]"
hint_mind_seduce_task,"[hint_mind_caption]
Ini perlu dilakukan...

Alasan: Tugas <hint=hint_action_task_seduce>merayu</hint>.
[hint_mind_remain_time]"
hint_mind_game_of_dice_loose,"[hint_mind_caption]
Sial, keberuntungan sedang tidak berpihak padaku! Baiklah, aku akan menebusnya!
[hint_mind_remain_time]"
hint_mind_game_of_dice_win,"[hint_mind_caption]
Hari ini adalah hari keberuntunganku!
[hint_mind_remain_time]"
hint_mind_good_joke,"[hint_mind_caption]
Hahaha! Aku masih ingat <hint=hint_speech_joke>lelucon</hint> ini!
[hint_mind_remain_time]"
hint_mind_hangover,"[hint_mind_caption]
Astaga, kepalaku!

Alasan: Minum <hint=hint_resource_beer>Bir</hint> kemarin: {number}
[hint_mind_remain_time]"
hint_mind_nectar_hangover,"[hint_mind_caption]
Mimpi buruk sekali, aku merasa sangat mual!

Alasan: Mengonsumsi <hint=hint_resource_nectar>Nektar</hint>kemarin: {number}
[hint_mind_remain_time]"
hint_mind_force_donate,"[hint_mind_caption]
Mungkinkah raja mengira <hint=hint_resource_rune> Cincin Suci</hint> milikku?

Alasan: Terpaksa <hint=hint_action_task_donate>menyumbangkan</hint> {number} Cincin Suci.
[hint_mind_remain_time]"
hint_mind_hate,"[hint_mind_caption]
{name} adalah <hint=hint_enemy>musuh bebuyutanku</hint>! Aku membencimu!"
hint_mind_homeless,"[hint_mind_caption]
Apakah benar-benar tidak ada tempat tidur dan atap di atas kepalaku di kota ini?"
hint_mind_hunt,"[hint_mind_caption]
Serigala daging itu tak punya peluang melawan pemburu sepertiku!
[hint_mind_remain_time]"
hint_mind_immobilization,"[hint_mind_caption]
Aku tidak bisa bergerak! Kuharap ada yang bisa menjagaku!"
hint_mind_no_rings,"[hint_mind_caption]
Apa aku terlihat seperti orang desa? Merendahkan sekali! Aku butuh setidaknya <hint=hint_resource_rune>5</hint>!

<b>Petunjuk:</b> Jika karakter memiliki kurang dari 5 <hint=hint_resource_rune>Cincin Suci</hint>, mereka mulai menderita kemiskinan. Di sisi lain, jika mereka memiliki 15 atau, lebih baik lagi, lebih dari 25 Cincin Suci, status sosial mereka meningkat, yang membuat mereka senang."
hint_mind_low_rings,"[hint_mind_caption]
<hint=hint_resource_rune>Cincin Suci</hint>-ku hampir habis... Apa aku tidak pantas dihormati?

<b>Petunjuk:</b> Jika seorang karakter memiliki kurang dari 5 <hint=hint_resource_rune>Cincin Suci</hint>, mereka mulai menderita karena menyadari kemiskinan. Di sisi lain, jika mereka memiliki 15 atau, lebih baik lagi, lebih dari 25 Cincin Suci, status sosial mereka meningkat, yang membuat mereka senang."
hint_mind_many_rings,"[hint_mind_caption]
Sepertinya aku sudah mengumpulkan cukup banyak <hint=hint_resource_rune>Cincin Suci</hint>. Lumayan, lumayan...

<b>Petunjuk:</b> Jika karakter memiliki kurang dari 5 <hint=hint_resource_rune>Cincin Suci</hint>, mereka mulai merasa miskin. Di sisi lain, jika mereka memiliki 15 atau, lebih baik lagi, lebih dari 25 Cincin Suci, status sosial mereka meningkat, yang membuat mereka senang."
hint_mind_lot_of_rings,"[hint_mind_caption]
Kekayaan... Perasaan yang luar biasa!

<b>Petunjuk:</b> Jika seorang karakter memiliki kurang dari 5 <hint=hint_resource_rune>Cincin Suci</hint>, mereka mulai merasakan kemiskinan. Di sisi lain, jika mereka memiliki 15 atau, lebih baik lagi, lebih dari 25 Cincin Suci, status sosial mereka meningkat, yang membuat mereka senang."
hint_mind_morning_service,"[hint_mind_caption]
Rasa harapan akan persatuan dengan Bunda Sophia! <hint=hint_sermon_usual_preach>Khotbah Sukacita</hint> sungguh membangkitkan semangat!
[hint_mind_remain_time]"
hint_mind_motive_energy_1,"[hint_mind_caption]
Sudah waktunya aku istirahat.

Alasan: <hint=hint_need_sleep>Butuh tidur</hint>."
hint_mind_motive_energy_2,"[hint_mind_caption]
Aku sangat butuh tidur. Aku hampir tidak bisa berdiri!

Alasan: <hint=hint_need_sleep>Butuh tidur</hint>."
hint_mind_motive_food_1,"[hint_mind_caption]
Perasaan senang karena kenyang dengan makanan.

Alasan: kebutuhan makan <hint=hint_need_food>terpenuhi sepenuhnya."
hint_mind_motive_food_2,"[hint_mind_caption]
Waktunya ngemil!

Alasan: <hint=hint_need_food>Kebutuhan makan</hint>."
hint_mind_motive_food_3,"[hint_mind_caption]
Aku butuh makan sesuatu segera!

Alasan: <hint=hint_need_food>Butuh makanan</hint>."
hint_mind_motive_food_4,"[hint_mind_caption]
Aku hampir mati kelaparan!

Alasan: <hint=hint_need_food>Butuh makanan</hint>."
hint_mind_motive_rest_1,"[hint_mind_caption]
Fiuh... Yah, lumayan juga sih, aku masih punya tenaga.

Alasan: <hint=hint_need_fun>Butuh istirahat</hint>."
hint_mind_motive_rest_2,"[hint_mind_caption]
Rasanya aku belum minum apa pun selama satu atau dua hari... Aku pantas menerima ini!

Alasan: <hint=hint_need_fun>Butuh istirahat</hint>."
hint_mind_motive_rest_3,"[hint_mind_caption]
Aku bahkan lupa kapan terakhir kali aku minum! Mana tankard-ku?

Alasan: <hint=hint_need_fun>Butuh istirahat</hint>.

<b>Petunjuk</b>: Pastikan karakter memiliki akses ke <hint=hint_alcohol>alkohol</hint>."
hint_mind_motive_rest_4,"[hint_mind_caption]
Aku tidak bisa bekerja lagi! Aku mau minum!

Alasan: <hint=hint_need_fun>Butuh istirahat</hint>.

<b>Petunjuk</b>: Pastikan karakter memiliki akses ke <hint=hint_alcohol>alkohol</hint>."
hint_mind_motive_fun_1,"[hint_mind_caption]
Seru!

Alasan: Terpenuhi sepenuhnya <hint=hint_need_fun>Kebutuhan istirahat</hint>."
hint_mind_motive_fun_2,"[hint_mind_caption]
Aku perlu mencari hiburan...

Alasan: <hint=hint_need_fun>Butuh istirahat</hint>."
hint_mind_motive_fun_3,"[hint_mind_caption]
Semuanya sangat melelahkan. Aku sangat butuh bersantai!

Alasan: <hint=hint_need_fun>Butuh istirahat</hint>."
hint_mind_motive_religion_1,"[hint_mind_caption]
Bunda Suci Sophia, berkatilah aku! Bunda Suci Sophia, lindungilah aku!

Akal sehat: terpenuhi sepenuhnya <hint=hint_need_piety>Kebutuhan akan kesalehan</hint>."
hint_mind_motive_religion_2,"[hint_mind_caption]
Bunda Sophia mencintaiku!

Alasan: terpenuhi <hint=hint_need_piety>Kebutuhan akan kesalehan</hint>."
hint_mind_motive_religion_2,"[hint_mind_caption]
Aku sudah lama tidak mengaku dosa... Aku perlu bertobat!

Alasan: <hint=hint_need_piety>Kebutuhan akan kesalehan</hint>."
hint_mind_motive_religion_3,"[hint_mind_caption]
Bunda Suci Sophia, ampunilah dosa-dosaku!

Alasan: <hint=hint_need_piety>Kebutuhan akan kesalehan</hint>.

<b>Petunjuk:</b>Bangunlah sebuah <hint=hint_bld_temple>Bait Suci</hint> dan pastikan tempat itu dapat diakses oleh semua orang."
hint_mind_motive_religion_4,"[hint_mind_caption]
Bunda Suci Sophia, ampunilah dosa-dosaku!

Alasan: <hint=hint_need_piety>Kebutuhan akan kesalehan</hint>.

<b>Petunjuk:</b>Bangunlah sebuah <hint=hint_bld_temple>Bait Suci</hint> dan pastikan tempat itu dapat diakses oleh semua orang."
hint_mind_motive_sex_1,"[hint_mind_caption]
Sudah lama aku tidak merasakan kehangatan manusia...

Alasan: <hint=hint_need_sex>Kebutuhan seks</hint>."
hint_mind_motive_sex_2,"[hint_mind_caption]
Aku ingin seks. Ya, aku ingin seks!

Alasan: <hint=hint_need_sex>Kebutuhan akan seks</hint>."
hint_mind_motive_sex_3,"[hint_mind_caption]
Siapa pun bisa! Aku sudah tidak tahan lagi!

Alasan: <hint=hint_need_sex>Kebutuhan seks</hint>."
hint_mind_motive_care_1,"[hint_mind_caption]
Orang tuaku tidak memperhatikanku... Mungkin mereka terlalu sibuk.

Alasan: <hint=hint_need_care>Butuh perhatian</hint>."
hint_mind_motive_care_2,"[hint_mind_caption]
Kenapa Ibu dan Ayah tidak bicara padaku? Aku merasa sangat kesepian!

Alasan: <hint=hint_need_care>Butuh perhatian</hint>."
hint_mind_motive_care_3,"[hint_mind_caption]
Orang tuaku membenciku! Apa salahku?

Alasan: <hint=hint_need_care>Kebutuhan akan perawatan</hint>."
hint_mind_new_town_resident,"[hint_mind_caption]
Semoga aku bahagia di sini!
[hint_mind_remain_time]"
hint_mind_night_murder,"[hint_mind_caption]
Aku membunuh seseorang saat dia tidur... Sungguh tercela, aku tahu!

Alasan: Melakukan pembunuhan keji di malam hari.
[hint_mind_remain_time]"
hint_mind_no_salary,"[hint_mind_caption]
Aku butuh uangku!
[hint_mind_remain_time]"
hint_mind_pain,"[hint_mind_caption]
Aaaah! Sakit!
[hint_mind_remain_time]"
hint_mind_personality_blockhead,"[hint_mind_caption]
Ooh! Eh? Haha!

Alasan: Sifat karakter - Suka dengan kekonyolan.

"
hint_mind_personality_bloodthirsty_fight,"[hint_mind_caption]
Apa yang bisa lebih baik daripada pertarungan yang seru?

Alasan: Sifat Karakter - Haus Darah.
[hint_mind_remain_time]"
hint_mind_personality_bloodthirsty_saw_fight,"[hint_mind_caption]
Aku melihat darah yang tumpah... Oh ya, sungguh luar biasa!

Alasan: Sifat - Haus Darah.
[hint_mind_remain_time]"
hint_mind_personality_greedy,"[hint_mind_caption]
Aku yang terkaya di keluarga, dan tak ada yang lebih baik dari perasaan ini!

Alasan: Memiliki sifat Rakus dan memiliki <hint=hint_resource_rune>Cincin Suci</hint> terbanyak di antara anggota keluarga.
[hint_mind_remain_time]"
hint_mind_quality_of_life_high,"[hint_mind_caption]
Saya senang hidup berkelimpahan! Kota ini adalah yang terbaik di dunia!

Alasan: <hint=hint_rich>Kekayaan materi</hint>."
hint_mind_religious_pain,"[hint_mind_caption]
Aku tahu, Santa Sophia mencintaiku! Rasa sakit ini adalah berkahnya!

Alasan: <hint=hint_persons_fanatic>Fanatik agama</hint>."
hint_mind_sex_bribe_coercion_dummy,"[hint_mind_caption]
Ini tidak pantas bagi seorang bangsawan...

Alasan: Berhubungan seks dengan seorang petani.
[hint_mind_remain_time]"
hint_mind_sex_bribe_intimate,"[hint_mind_caption]
Aku tahu {name} menentang ini!

Alasan: Hampir saja ada yang dipaksa berhubungan seks.
[hint_mind_remain_time]"
hint_mind_sex_bribe_slave,"[hint_mind_caption]
Tapi sekarang uangnya cukup untuk jangka waktu yang lama...
[hint_mind_remain_time]"
hint_mind_sex_coercion_fail,"[hint_mind_caption]
Menyakitkan, tapi kehormatanku tetap terjaga!
[hint_mind_remain_time]"
hint_mind_sex_coercion_success,"[hint_mind_caption]
Apa yang bisa saya lakukan untuk melawan kekerasan?
[hint_mind_remain_time]"
hint_mind_sex_orgasm,"[hint_mind_caption]
Fiuh... Keren banget!
[hint_mind_remain_time]"
hint_mind_sick_was_visit,"[hint_mind_caption]
Saat aku <hint=hint_sick>sakit</hint>, kata-kata simpatik apa pun bisa membantu...
[hint_mind_remain_time]"
hint_mind_slight,"[hint_mind_caption]
{name} berpura-pura aku tidak ada! Sungguh tidak menyenangkan!
[hint_mind_remain_time]"
hint_mind_starvation,"[hint_mind_caption]
Aku belum makan selama beberapa hari... Berapa lama lagi aku bisa bertahan sebelum mati?

Alasan: Tidak makan dalam waktu lama.
[hint_mind_remain_time]"
hint_mind_terror,"[hint_mind_caption]
Saya khawatir saya akan menjadi yang berikutnya!

Alasan: <hint=hint_terror>teror</hint> di antara kelompok populasi ini.
[hint_mind_remain_time]"
hint_mind_toothache,"[hint_mind_caption]
Sial, sakit sekali!"
hint_mind_try_to_posion_me,"[hint_mind_caption]
{name} mencoba meracuni saya! Untungnya, mereka sepertinya tidak tahu apa yang mereka lakukan!

Alasan: Upaya meracuni karakter tersebut gagal.
[hint_mind_remain_time]"
hint_mind_ugly_scars,"[hint_mind_caption]
Aku tahu aku jelek..."
hint_mind_paramour,"[hint_mind_caption]
Senang rasanya punya orang terkasih!"
hint_mind_ex_paramour,"[hint_mind_caption]
Kita tak lagi bersama.
[hint_mind_remain_time]"
hint_mind_love,"[hint_mind_caption]
{name} adalah makna hidupku!"
hint_mind_refuse_flirt_full,"[hint_mind_caption]
{name}, cinta sejatiku, menolak berkencan denganku! Perasaanku hancur!
[hint_mind_remain_time]"
hint_mind_refuse_flirt,"[hint_mind_caption]
Sebenarnya aku tidak mau! {name} pasti akan menyesal!
[hint_mind_remain_time]"
hint_mind_flirt,"[hint_mind_caption]
{name} akan membisikkan namaku hari ini! Oh ya!"
hint_mind_convicted_of_adultery,"[hint_mind_caption]
{name}, sayangku! Bagaimana mungkin?!

Alasan: Pasangan berselingkuh dengan karakter {soul_uuid_other}, dan karakter tersebut mengetahuinya.
[hint_mind_remain_time]"
hint_mind_adultery,"[hint_mind_caption]
Aku tahu, aku monster... {name}, maukah kau memaafkanku jika aku mengaku?

Alasan: Selingkuh dengan pasangan {soul_uuid_other}.
[hint_mind_remain_time]"
hint_mind_suspicion_of_adultery,"[hint_mind_caption]
Aku merasa {name} selingkuh... Tidak, aku tidak tahan!

Alasan: Pasangan selingkuh dengan karakter {soul_uuid_other}, tapi karakternya tidak punya bukti.
[hint_mind_remain_time]"
hint_mind_restrictions,"[hint_mind_caption]
Tidak seorang pun berhak memberi tahu saya apa yang diizinkan dan apa yang tidak!

Alasan: Pembatasan di <hint=hint_dynasty_menu>menu Dinasti</hint>."
hint_mind_want_to_breakout,"[hint_mind_caption]
Andai aku bisa melihat mereka semua lagi! Tapi sepertinya aku harus menunggu...
[hint_mind_remain_time]"
hint_mind_breakout_happy,"[hint_mind_caption]
Hanya mantan narapidana yang mengerti perasaan ini!
[hint_mind_remain_time]"
hint_mind_child_born,"[hint_mind_caption]
Aku memulai hidup baru!
[hint_mind_remain_time]"
hint_mind_meat_eating,"[hint_mind_caption]
Wah, lezat sekali!

Alasan: Mengonsumsi <hint=hint_resource_meat>Daging</hint>.
[hint_mind_remain_time]"
hint_mind_swede_eating,"[hint_mind_caption]
Hanya babi yang bisa mengunyah dan menelan ini!

Alasan: Dikonsumsi <hint=hint_resource_rutabaga>Rutabaga</hint>.
[hint_mind_remain_time]"
hint_mind_ale_drinking,"[hint_mind_caption]
Rasanya di bibirku seperti malaikat menciumku di musim semi! Dan sedikit aroma buah beri liar...

Alasan: minum <hint=hint_resource_ale>Ale</hint> yang beraroma.
[hint_mind_remain_time]"
hint_mind_moonshine_drinking,"[hint_mind_caption]
Itu baru namanya kekuatan! Meskipun rasanya biasa saja...

Alasan: Konsumsi <hint=hint_resource_moonshine>brendi</hint>.
[hint_mind_remain_time]"
hint_mind_desire_success,"[hint_mind_caption]
Saya dipenuhi rasa puas!

Alasan: <hint=hint_desire>Keinginan</hint> terpenuhi.
[hint_mind_remain_time]"
hint_mind_anguished_desire,"[hint_mind_caption]
Aku harus melakukannya bagaimanapun caranya!

Alasan: <hint=hint_desire_obsession>obsesi</hint>.
[hint_mind_remain_time]"
hint_mind_obsession_desire,"[hint_mind_caption]
Sepanjang hari, hanya itu yang bisa kupikirkan. Aku bisa gila kalau tidak memenuhi rencanaku!

Alasan: <hint=hint_desire_obsession>Obsesi</hint> yang intens."
hint_mind_loyalty_low,"[hint_mind_caption]
Aku merasa tidak dihargai di sini... Ini menyiksaku.

Alasan: Loyalitas <hint=hint_loyality>rendah</hint>.

"
hint_mind_rescued_from_captivity,"[hint_mind_caption]
Kupikir ini akhir, tapi sekarang aku bebas!
[hint_mind_remain_time]"
hint_mind_patrolling_fatigue,"[hint_mind_caption]
Lelah berpatroli

Saya sudah <hint=hint_persons_guard> berpatroli</hint> semalaman, dan saya sangat lelah!

<b>Petunjuk:</b> Prajurit ditugaskan dan diganti dalam patroli secara otomatis. Untuk mengurangi beban keseluruhan, kurangi jumlah penjaga di menu <hint=hint_bld_patrol_sign>Spanduk Patroli</hint>.
[hint_mind_remain_time]"
hint_mind_fear_of_death,"[hint_mind_caption]
Aku hanya seorang petani, bukan pejuang! Aku akan terbunuh di pertempuran pertama!
[hint_mind_remain_time]"
hint_mind_cleaned_from_sin,"[hint_mind_caption]
Uskup telah mengampuni dosa-dosaku, dan aku kembali suci di hadapan sang dewi!

Terima kasih, Santa Sophia!"
