Key,PortugueseBrazilian
hint_good_vassal_success_letter_1,"~
Eu escrevo para anunciar minha decisão de decidir aceitar suas propostas de vassalagem. Eu acredito que este caminho reduzirá meus custos militares, pois no momento estou lidando com diversos problemas internos, como talvez você saiba."
hint_good_vassal_success_letter_2,"~
Bem, vou aceitar seus termos, pois, com os vizinhos que tenho agora, alguns anos de paz não serão nada mal. Eu espero que não me arrependa da minha decisão."
hint_vassal_rebel_description,"Insurreição de vassalo
Seu vassalo, {soul_uuid_king} de {faction_uuid}, decidiu que ele já não está disposto a servir sob sua coroa e lhe desafia.

$ Você tem <b>{number_of_remain_days} dias</b> para atacar a cidade dele e, se você tiver a vitória, ele permanecerá sendo seu vassalo
$ Se você sofrer a derrota, ele já não será considerado seu vassalo.
$ Se você não aparecer para a batalha, seu vassalo e seus vizinhos lhe considerarão um covarde e as relações entre vocês irá piorar em <red>{rel_coward}</red>.
{optional_possible_helpers}"
hint_vassal_rebel_coward,"~
Você não respondeu ao desafio e agora {soul_uuid_king} já não é seu vassalo.

Além disso, ele e seus vizinhos lhe consideram um covarde e as relações entre vocês pioraram em <red>{rel_coward}</red>."
hint_vassal_rebel_attack_lose,"~
Você perdeu a batalha e {soul_uuid_king} já não lhe deve vassalagem."
hint_vassal_rebel_attack_win,"~
Você venceu a batalha e {soul_uuid_king} permanece sendo seu vassalo."
hint_vassal_rebel_coward_letter_1,"~
A coragem e o orgulho não são consideradas as virtudes básicas de um nobre? Mas o que é que eu vejo? Um vizinho receoso, incapaz de defender os próprios direitos. É melhor que você se retire a um monastério e poupe sua província da desgraça!"
hint_vassal_rebel_coward_letter_2,"~
Bravura como a sua eu ainda estou por ver, até mesmo meus camponeses se rebelam! Mas aqui o que temos é o próprio rei com medo de responder ao meu desafio. Não se pode negar sua covardia."
hint_vassal_rebel_attack_lose_letter_1,"~
Você deve admitir que eu sou um adversário digno. Nem todos teriam a coragem de ir contra a vontade de um suserano. Talvez nós possamos deixar nossos desacordos de lado e tentar reparar nossa relação?"
hint_vassal_rebel_attack_lose_letter_2,"~
Um governante nobre é aquele que sabe reconhecer a bravura nos outros. Eu não ganhei minha liberdade em um combate justo? A prosperidade de nossos reinos deve ser construída sobre boas relações com nossos vizinhos. Por que não escolheríamos esse caminho?"
hint_vassal_rebel_attack_win_letter_1,"~
Você triunfou e, contra a minha vontade, eu permaneço seu vassalo. Mas eu juro por Santa Sofia que minha luta pela liberdade está só começando! E eu atacarei quando você menos espera!"
hint_vassal_rebel_attack_win_letter_2,"~
Lutar contra alguém mais fraco do que você é algo qualquer tolo pode fazer! Talvez eu tenha sofrido algumas perdas agora, mas chegará o dia no qual Santa Sofia me ajudará em obter a vitória. E, acredite, esse dia chegará muito em breve, isso eu prometo!"
hint_demand_exit_vassal_change_relations,"~
$ Relação com {soul_uuid_king}: <red>{break_vassal_agreement_rel_de}</red>"
hint_demand_exit_vassal_conditions,"~
$ Se seu suserano for forte o suficiente, irá atacar sua cidade e, se ele conseguir queimar seu salão, você permanecerá sob vassalagem.
$ Porém, se você defender sua liberdade com sucesso, você ganhara sua independência.
$ O suserano pode decidir lhe dar a liberdade sem lutar se ele achar que você é forte demais."
hint_bandits_description,"~
O sucesso depende das habilidades de {skill_name_1} e {skill_name_2} do agente.

{soul_uuid_performer}:
Habilidade de {skill_name_1} nv. {skill_level_1}
Habilidade de {skill_name_2} nv. {skill_level_2}

$ Chance de sucesso: {chances}%

<b>Custo:</b> <hint=hint_resource_gold>{price}</hint>"
hint_assassinate_gm_description,"Assassinato de um nobre
Contratar facínoras locais para assassinar um membro da nobreza selecionado.

$ Se obtiver sucesso, o membro da nobreza morrerá.

Se falhar:
$ A relação com {soul_uuid_king}: <red>{rel_de_assassinate}</red>
$ Relação com a Matriarca: <red>{rel_de_neigh_assassinate}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_assassinate_gm_person_select,"Ordene um assassinato
[hint_bandits_description]
{optional_holy_defence_will_removed}"
hint_assassinate_gm_success,"O assassinato foi um sucesso!
{soul_uuid_assassinate_target} morreu por facadas em sua própria cama durante a noite."
hint_assassinate_gm_fail,"O assassinato falhou
{soul_uuid_assassinate_target} conseguiu se defender contra os assassinos contratados e todos eles foram mortos.

$ Relação com {soul_uuid_king}: <red>{rel_de_assassinate}</red>
$ Relação com a Matriarca: <red>{rel_de_neigh_assassinate}</red>
{optional_holy_defence_will_removed}"
hint_kidnap_gm_description,"Sequestrar um membro da nobreza
Contate os facínoras locais para sequestrar o personagem selecionado e levá-lo à sua cidade.

$ Se obtiver sucesso, o personagem se tornará um detido e será entregue à sua cidade.

Se falhar:
$ Relação com {soul_uuid_king}: <red>{rel_de_kidnap}</red>
$ Relação com a Matriarca: <red>{rel_de_neigh_kidnap}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_kidnap_gm_person_select,"Ordenar um sequestro
[hint_bandits_description]
{optional_holy_defence_will_removed}"
hint_kidnap_gm_success,"O sequestro foi um sucesso!
Capturaram {soul_uuid_kidnap_target} e logo chegarão com a vítima à sua cidade."
hint_kidnap_gm_fail,"A tentativa de sequestro falhou
{soul_uuid_kidnap_target} conseguiu se defender contra os facínoras contratados e todos eles foram mortos.

$ Relação com {soul_uuid_king}: <red>{rel_de_kidnap}</red>
$ Relação com a Matriarca: <red>{rel_de_neigh_assassinate}</red>
{optional_holy_defence_will_removed}"
hint_robbery_description,"Roubo ao salão
Contrate facínoras para roubar o tesouro local e lhe entregar o <hint=hint_resource_gold>Ouro</hint>.

Se falhar:
$ Relação com {soul_uuid_king}: <red>{rel_de_gold_stealer}</red>
$ Relação com a Matriarca: <red>{rel_de_gold_stealer_neigh}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_robbery_person_select,"Ordenar um roubo ao salão
[hint_bandits_description]

$ Os facínoras entregarão <hint=hint_resource_gold>{robbery_money}</hint>.
{optional_holy_defence_will_removed}"
hint_unavailable_nothing_to_robbery,"Nada para roubar
Não há ouro suficiente na cidade para roubar."
hint_robbery_success,"O roubo ao salão foi um sucesso!
Os facínoras contratados roubaram <hint=hint_resource_gold>{sum}</hint>, que logo lhe serão entregues."
hint_robbery_fail,"O roubo ao salão falhou!
Os facínoras contratados entraram em uma luta com os guardas e foram mortos.

$ Relação com {soul_uuid_king}: <red>{rel_de_gold_stealer}</red>
$ Relação com a Matriarca: <red>{rel_de_gold_stealer_neigh}</red>
{optional_holy_defence_will_removed}"
hint_robbery_books_description,"Roubo à biblioteca
Contrate facínoras para roubar a biblioteca local e lhe entregar de 3 a 5 <hint=hint_book>Livros</hint> aleatórios.

$ Se obtiver sucesso, cada facínora trará um livro aleatoriamente selecionado.

Se falhar:
$ Relação com {soul_uuid_king}: <red>{rel_de_book_stealer}</red>
$ Relação com a Matriarca: <red>{rel_de_book_stealer_neigh}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_robbery_books_person_select,"Roubo à biblioteca
[hint_bandits_description]

$ Os facínoras lhe entregarão entre <hint=hint_book>{books_min} e {books_max}</hint> livros.
{optional_holy_defence_will_removed}"
hint_robbery_books_success,"O roubo à biblioteca foi um sucesso!
Os facínoras contratados roubaram {sum} <hint=hint_book>Livros</hint> que logo lhe serão entregues."
hint_robbery_books_fail,"A tentativa de roubo à biblioteca falhou!
Os facínoras contratados entraram em uma luta com os guardas e foram mortos.

$ Relação com {soul_uuid_king}: <red>{rel_de_book_stealer}</red>
$ Relação com a Matriarca: <red>{rel_de_book_stealer_neigh}</red>
{optional_holy_defence_will_removed}"
hint_gift_for_king,"Oferta ao rei
O nobres presenteia com {gift_for_king_resource} o líder de outra casa com em nome do seu rei. O tipo do presente depende da <hint=hint_culture>Cultura</hint> da cidade.

$ Como resultado, a relação dele com o líder da sua família nobre irá melhorar em um valor determinado pela habilidade de <hint=hint_skill_manners>Boas Maneiras</hint> do doador.
$ Com cada repetição, o gesto parecerá cada vez menos sincero e o efeito irá diminuir.
$ Esta ação é possível mesmo que o rei não esteja na cidade, ele será notificado sobre o presente.

[hint_SENDER]"
hint_gift_for_king_choose_performer,"Oferta ao rei
Agente {soul_uuid_performer}: habilidade de {skill_name} nv. {skill_level}.

Relação com seu rei: <green>{gift_rel_improve}</green>

A ser presenteado: {gift_for_king_resource}."
hint_gift_for_king_success,"~
{soul_uuid_king} aceitou sua oferta e melhorou a relação com você em <green>{gift_rel_improve}</green>."
hint_gift_for_king_success_letter_1,"~
Eu lhe escrevo para lhe transmitir meus sinceros agradecimentos por seu generoso presente! As relações entre vizinhos devem ser construídas sobre a amizade, mas, infelizmente, poucos entendem esse fato em nossos tempos."
hint_gift_for_king_success_letter_2,"~
Ter um vizinho como você é uma grande honra! Você me deu um presente muito generoso e acredite que ele não passará batido!"
hint_gift_for_king_success_letter_3,"~
Que Sofia lhe olhe com bons olhos! Sinceramente, eu não esperava um presente tão valioso! Se algum dia precisar da minha ajuda, não hesite em escrever."
hint_slander_for_king,"Difamação contra um vizinho
Um dos seus membros da nobreza falará mal de um vizinho em comum em nome do seu rei.

Como resultado, a relação entre {soul_uuid_king} e o vizinho cairá um valor a depender da habilidade de <hint=hint_skill_speech>Persuasão</hint> do agente.

Ainda assim, ninguém gosta de difamações e {soul_uuid_king} também terá a relação com seu rei deteriorada em <red>{rel_de_slander}</red>.

<b>DICA:</b>
Relações abaixo de <red>-25</red> significam hostilidade.
$ Entre reis independentes, esse ponto marca o início de ações militares.
$ Se for a relação entre um vassalo e seu suserano, o vassalo irá se rebelar.
$ Se for a ação de um aliado contra o líder de uma aliança de cidades livres, ele sairá da aliança.

[hint_SENDER]"
hint_slander_for_king_choose_performer,"Difamação contra um vizinho
Agente {soul_uuid_performer}: habilidade de {skill_name} nv. {skill_level}

<b>Consequências:</b>
$ Relação de {soul_uuid_king} e {soul_uuid_king_s}: <red>{rel_de_slander_to_target_king}</red>
$ Relação de {soul_uuid_king} com seu rei: <red>{rel_de_slander}</red>

Relação atual de {soul_uuid_king} e {soul_uuid_king_s}: {rel_current}"
hint_slander_for_king_successs,"~
{soul_uuid_king} ficou sabendo de sua opinião sobre {soul_uuid_king_s} e, embora pareçam ser apenas difamações sujas que não honram seu rei, {soul_uuid_king} está refletindo sobre o assunto.

<b>Consequências:</b>
$ Relação de {soul_uuid_king} e {soul_uuid_king_s}: <red>{rel_de_slander_to_target_king}</red>
$ Relação de com seu rei: <red>{rel_de_slander}</red>"
hint_slander_for_king_success_letter_1,"~
Eu nunca pensei que você falaria tão mal de nosso vizinho. Mas, ainda assim, espero que haja alguma verdade em suas palavras, ou suas ações seriam bastante desonrosas."
hint_slander_for_king_success_letter_2,"~
Difamar nosso vizinho não traz honra ao seu nome. Mas, lhe conhecendo, eu assumiria que você tem evidências para provar o que está afirmando. Afinal, uma pessoa honrada não agiria assim sem um bom motivo."
hint_slander_for_king_success_letter_3,"~
Difamar é algo baixo e desonroso, especialmente quando feito contra seus próprios vizinhos. Eu assumo apenas que deve haver ao menos alguma verdade nesses rumores ou sua conduta não seria digna de um monarca!"
hint_action_task_invite,"Convite para visitar
Convite um membro da nobreza para visitar sua cidade.

[hint_SENDER]"
hint_invite_success,"~
{soul_uuid_guest} aceitou seu convite e em breve chegará à cidade."
hint_invite_success_letter_1,"~
Eu venho lhe informar que recebi seu convite e, com muita alegria, aceito! O que seria melhor do que embarcar em uma jornada e esquecer por um momento dos infinitos problemas?"
hint_invite_success_letter_2,"~
Eu lhe agradeço pela oferta. Eu irei até você assim que possível e garanto que não lhe causarei demasiados inconvenientes!"
hint_trade_agreement_demand_generic,"~
Como parte do <hint=hint_trade_agreement>Acordo Comercial</hint>, {soul_uuid_king} oferece comprar {offer_resource_stack} por <hint=hint_resource_gold>{offer_price}</hint> <b>diariamente</b>, sendo <hint=hint_resource_gold>{offer_price_per_item}</hint> por item."
hint_trade_agreement_offer_generic,"~
Como parte do <hint=hint_trade_agreement>Acordo Comercial</hint>, {soul_uuid_king} oferece vender {offer_resource_stack} por <hint=hint_resource_gold>{offer_price}</hint> <b>diariamente</b>, sendo <hint=hint_resource_gold>{offer_price_per_item}</hint> por item."
hint_trade_agreement_demand,"A cidade compra: {offer_resource_name}
[hint_trade_agreement_demand_generic]

{optional_holy_family_prices}
{optional_paper_prices}
{optional_trading_volumes_reduced}
[hint_SENDER]"
hint_trade_agreement_offer,"A cidade vende: {offer_resource_name}
[hint_trade_agreement_offer_generic]

{optional_holy_family_prices}
{optional_paper_prices}
{optional_trading_volumes_reduced}
[hint_SENDER]"
hint_trade_agreement_generic,"~
$ Custos de mediação da Igreja: <hint=hint_resource_gold>{trade_agreement_cost_money}</hint>"
hint_trade_agreement_demand_success,"Acordo comercial
[hint_trade_agreement_success_generic]

$ A relação com {soul_uuid_king} melhorou: <green>{trade_agreement_king_im}</green>
O orçamento da cidade de seu parceiro de comércio aumentará e a cidade crescerá em {add_peasant} morador(es) após cada transação.

[hint_trade_agreement_demand_generic]"
hint_trade_agreement_offer_success,"Acordo comercial
[hint_trade_agreement_success_generic]

$ A relação com {soul_uuid_king} melhorou: <green>{trade_agreement_king_im}</green>

[hint_trade_agreement_offer_generic]"
