Key,Japanese
hint_mind_many_rings,"[hint_mind_caption]
<hint=hint_resource_rune>神聖なリング</hint>がかなりたまっているようだ。いいぞ、いいぞ...

<b>ヒント：</b>キャラクターが所有する<hint=hint_resource_rune>神聖なリング</hint>が5個以下の場合、貧困による苦しみが始まります。一方、15個または25個以上の神聖なリングを保有している場合、社会的地位が高まり、キャラクターは喜びます。"
hint_mind_lot_of_rings,"[hint_mind_caption]
富を手にする... ああ、素晴らしい気分だ！

<b>ヒント：</b>キャラクターが所有する<hint=hint_resource_rune>神聖なリング</hint>が5個以下の場合、貧困による苦しみが始まります。一方、15個または25個以上の神聖なリングを保有している場合、社会的地位が高まり、キャラクターは喜びます。"
hint_mind_morning_service,"[hint_mind_caption]
聖母ソフィアとの一体化を心から望んでいる！<hint=hint_sermon_usual_preach>喜びの説教</hint>は心をとても高揚させてくれる！
[hint_mind_remain_time]"
hint_mind_motive_energy_1,"[hint_mind_caption]
もう休まないといけない時間だ。

理由：<hint=hint_need_sleep>睡眠需要</hint>"
hint_mind_motive_energy_2,"[hint_mind_caption]
とにかくすぐに眠りたい。立っているのがやっとだ！

理由：<hint=hint_need_sleep>睡眠需要</hint>"
hint_mind_motive_food_1,"[hint_mind_caption]
食料で満たされた心地よい感覚。

理由：<hint=hint_need_food>食料需要</hint>完全に満たされた状態"
hint_mind_motive_food_2,"[hint_mind_caption]
軽食の時間だ！

理由：<hint=hint_need_food>食料需要</hint>"
hint_mind_motive_food_3,"[hint_mind_caption]
とにかく今すぐ何か食べたい！

理由：<hint=hint_need_food>食料需要</hint>"
hint_mind_motive_food_4,"[hint_mind_caption]
お腹がすいて死にそうだ！

理由：<hint=hint_need_food>食料需要</hint>"
hint_mind_motive_rest_1,"[hint_mind_caption]
ふぅ... まあ、そんなに悪くはない、まだエネルギーは残っているぞ。

理由：<hint=hint_need_fun>休息需要</hint>"
hint_mind_motive_rest_2,"[hint_mind_caption]
ここ数日、何も飲んでいない気がする... 私にはこうする資格があるんだ！

理由：<hint=hint_need_fun>休息需要</hint>。"
hint_mind_motive_rest_3,"[hint_mind_caption]
最後に飲んだのはいつだったか思い出せない！ジョッキはどこだ？

理由：<hint=hint_need_fun>休息需要</hint>。

<b>ヒント</b>：キャラクターが<hint=hint_alcohol>酒</hint>を入手できることを確認する。"
hint_mind_motive_rest_4,"[hint_mind_caption]
もう働けない！飲みたいんだ！

理由：<hint=hint_need_fun>休息需要</hint>。

<b>ヒント</b>：キャラクターが<hint=hint_alcohol>酒</hint>を入手できることを確認する。"
hint_mind_motive_fun_1,"[hint_mind_caption]
楽しかった！

理由：完全に満たされた状態<hint=hint_need_fun>休息需要</hint>"
hint_mind_motive_fun_2,"[hint_mind_caption]
娯楽が必要だ...

理由：<hint=hint_need_fun>休息需要</hint>"
hint_mind_motive_fun_3,"[hint_mind_caption]
何もかもが面倒だ。すぐにリラックスしないといけない！

理由：<hint=hint_need_fun>休息需要</hint>"
hint_mind_motive_religion_1,"[hint_mind_caption]
聖母ソフィア、我を祝福したまえ！聖母ソフィア、我を守り給え！

理由：完全に満たされた状態<hint=hint_need_piety>信心深さ需要</hint>"
hint_mind_motive_religion_2,"[hint_mind_caption]
聖母ソフィアから慈しみを受けている！

理由：満たされた状態<hint=hint_need_piety>信心深さ需要</hint>"
hint_mind_motive_religion_2,"[hint_mind_caption]
聖母ソフィアから慈しみを受けている！

理由：満たされた状態<hint=hint_need_piety>信心深さ需要</hint>"
hint_mind_motive_religion_3,"[hint_mind_caption]
聖母ソフィアよ、我の罪をお赦しください！

理由：<hint=hint_need_piety>信心深さ需要</hint>。

<b>ヒント：</b><hint=hint_bld_temple>礼拝堂</hint>を建設し、あらゆる人が利用できるようにしよう。"
hint_mind_motive_religion_4,"[hint_mind_caption]
聖母ソフィアよ、我の罪をお赦しください！

理由：<hint=hint_need_piety>信心深さ需要</hint>。

<b>ヒント：</b><hint=hint_bld_temple>礼拝堂</hint>を建設し、あらゆる人が利用できるようにしよう。"
hint_mind_motive_sex_1,"[hint_mind_caption]
人の温もりを感じるのは久しぶりだ...

理由：<hint=hint_need_sex>性行為需要</hint>"
hint_mind_motive_sex_2,"[hint_mind_caption]
ヤりたい、ああ、ヤりたい！

理由：<hint=hint_need_sex>性行為需要</hint>"
hint_mind_motive_sex_3,"[hint_mind_caption]
誰でもいい！もう我慢できない！

理由：<hint=hint_need_sex>性行為需要</hint>"
hint_mind_motive_care_1,"[hint_mind_caption]
両親は僕に気をかけてくれないんだ... きっと忙しすぎるんだよ
。
理由：<hint=hint_need_care>気遣い需要</hint>"
hint_mind_motive_care_2,"[hint_mind_caption]
どうしてママもパパはお話ししてくれないの？寂しいよ！

理由：<hint=hint_need_care>気遣い需要</hint>"
hint_mind_motive_care_3,"[hint_mind_caption]
両親は僕のことが嫌いなんだ！何か悪いことをしちゃったかな？

理由：<hint=hint_need_care>気遣い需要</hint>"
hint_mind_new_town_resident,"[hint_mind_caption]
ここで幸せになりたい！
[hint_mind_remain_time]"
hint_mind_night_murder,"[hint_mind_caption]
寝ている人を殺してしまった... わかってる、非難されて当然だ！

理由：夜間、卑劣な殺人を犯した。
[hint_mind_remain_time]"
hint_mind_no_salary,"[hint_mind_caption]
金が必要だ！
[hint_mind_remain_time]"
hint_mind_pain,"[hint_mind_caption]
あああ！痛ってええ！
[hint_mind_remain_time]"
hint_mind_personality_blockhead,"[hint_mind_caption]
おお、え？ははは！

理由：キャラクターの特徴 - バカげた喜び"
hint_mind_personality_bloodthirsty_fight,"[hint_mind_caption]
善戦に勝るものなんてないだろ？

理由：キャラクターの特徴 - 血に飢えている
[hint_mind_remain_time]"
hint_mind_personality_bloodthirsty_saw_fight,"[hint_mind_caption]
血が溢れ出るのを見たんだ... ああ、輝いていたよ！

理由：キャラクターの特徴 - 血に飢えている
[hint_mind_remain_time]"
hint_mind_personality_greedy,"[hint_mind_caption]
一族の中で一番裕福なのは俺だ。ああ、最高の感覚だ！

理由：欲深い特徴を持ち、一族の中で<hint=hint_resource_rune>神聖なリング</hint>を一番多く保有している
[hint_mind_remain_time]"
hint_mind_quality_of_life_high,"[hint_mind_caption]
豊かな暮らしができて幸せだ！この街はこの世で一番の場所だ！

理由：<hint=hint_rich>物質的な富</hint>"
hint_mind_religious_pain,"[hint_mind_caption]
聖母ソフィアから慈しみを受けている！この痛みは聖母からの祝福だ！

理由：<hint=hint_persons_fanatic>宗教的狂信</hint>"
hint_mind_sex_bribe_coercion_dummy,"[hint_mind_caption]
これは領主にあるまじき行為だ...

理由：農民との性行為
[hint_mind_remain_time]"
hint_mind_sex_bribe_intimate,"[hint_mind_caption]
{name}が反対しているのはわかっている！

理由：近親者が性行為を強要された。
[hint_mind_remain_time]"
hint_mind_sex_bribe_slave,"[hint_mind_caption]
でも、今なら長期間の備えた十分な資金がある...
[hint_mind_remain_time]"
hint_mind_sex_coercion_fail,"[hint_mind_caption]
痛みはあるが、私の名誉は守られる！
[hint_mind_remain_time]"
hint_mind_sex_coercion_success,"[hint_mind_caption]
暴力に抵抗して何かできたのだろうか？
[hint_mind_remain_time]"
hint_mind_sex_orgasm,"[hint_mind_caption]
ああ... あれはすごかった！
[hint_mind_remain_time]"
hint_mind_sick_was_visit,"[hint_mind_caption]
<hint=hint_sick>病気</hint>になったときは、どんな同情の言葉にも救われる...
[hint_mind_remain_time]"
hint_mind_slight,"[hint_mind_caption]
{name}が、私が存在しないように振舞っている！とても不愉快だ！
[hint_mind_remain_time]"
hint_mind_starvation,"[hint_mind_caption]
数日間、食べ物を見ていない... あとどれくらいもつと思う？

理由：長時間何も食べていない。
[hint_mind_remain_time]"
hint_mind_terror,"[hint_mind_caption]
次は私の番だ！

理由：この階級の人々の間で<hint=hint_terror>恐怖</hint>が広がっている。
[hint_mind_remain_time]"
hint_mind_toothache,"[hint_mind_caption]
くそっ、ああああ痛い！"
hint_mind_try_to_posion_me,"[hint_mind_caption]
{name}が俺に毒を盛ろうとしたんだ！幸い、やつらは自分が何をしているのかわかっていないんだ！

理由：キャラクターを毒殺しようとして失敗した。
[hint_mind_remain_time]"
