Key,French
hint_wish_learn_manners,"Apprentissage des manières 
Ce personnage souhaite devenir quelqu'un de plus raffiné, car ses manières sont bien différentes de celles des autres seigneurs.

[hint_MORAL_DEBUFF]
 
Ce désir sera comblé lorsque la compétence Manières du personnage sera de niveau <hint=hint_skill_manners>{required_skill_level}</hint> ou supérieur.

[hint_its_a_dream]"
hint_wish_more_knowledge,"Approfondissement du savoir 
Ce personnage souhaite approfondir ses connaissances en {skill} pour atteindre le niveau {lvl}.

[hint_MORAL_DEBUFF]
 
Ce désir sera comblé lorsque la compétence {skill} du personnage sera de niveau {lvl} ou supérieur.

[hint_its_a_dream]"
hint_wish_homeless,"Désir de logement 
Ce personnage est bouleversé, car il ne possède pas de logement.

[hint_MORAL_DEBUFF]
 
Ce désir sera comblé lorsque le personnage aura un endroit où loger.

[hint_its_a_obsession]"
hint_wish_small_amount_of_rings,"Trop peu d'anneaux 
Ce personnage s'inquiète, car il possède le moins d'anneaux sacrés de la cité.

[hint_MORAL_DEBUFF]
 
Ce désir sera comblé lorsque le personnage aura plus d'anneaux sacrés que tous les autres habitants.

[hint_its_a_obsession]"
hint_wish_small_amount_of_bandits,"Désir de sécurité 
Le monarque est inquiet du taux de criminalité.

[hint_MORAL_DEBUFF]
 
Ce désir sera comblé lorsque le nombre de criminels dans la cité sera descendu à 5 ou moins.

[hint_its_a_dream]"
hint_see_loved_one,"Désir de voir l'être aimé 
{soul_uuid_target} manque terriblement à ce personnage, qui se languit de sa présence.

[hint_MORAL_DEBUFF]
 
Ce désir sera comblé au retour de la personne absente.

[hint_its_a_obsession]"
hint_wish_sex,"Désir d'intimité
Ce personnage est amoureux et souhaite éperdument passer la nuit avec {soul_uuid_target}.

[hint_MORAL_DEBUFF]

Il existe plusieurs moyens de combler ce désir :
$ Proposez que les deux passent du temps ensemble ou envoyez-les chasser pour améliorer leur relation. 
$ Vous pouvez également simplement tenter la séduction.
{optional_monogam_warning}
[hint_its_a_dream]"
hint_wish_sex_with_anybody,"Désir d'intimité 
Ce personnage se languit d'avoir une relation intime et souhaite éperdument passer la nuit avec quelqu'un.

[hint_MORAL_DEBUFF]

$ Vous pouvez l'assigner à la séduction d'un seigneur ou d'une dame depuis le menu du personnage.
$ Vous pouvez également soudoyer un paysan ou une paysanne.

[hint_its_a_obsession]"
hint_wish_king,"Désir de pouvoir 
Ce personnage est rongé par sa soif de pouvoir et souhaite s'emparer du trône. Il déteste {soul_uuid_target}, qu'il considère comme un obstacle dans sa quête de pouvoir.
 
Le couronnement d'un nouveau monarque est la seule chose qui pourra combler ce désir.

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_wish_hunt,"Désir d'aller chasser 
Ce personnage a une envie irrépressible d'aller chasser.

[hint_MORAL_DEBUFF]

[hint_its_a_dream]"
hint_wish_20rings,"Désir de richesse 
Ce personnage se sent pauvre et rêve d'avoir au moins {count} <hint=hint_resource_rune>anneaux sacrés</hint>.

[hint_MORAL_DEBUFF]
 
Vous pouvez récompenser ce personnage ou l'envoyer dans une cité voisine pour jouer aux dés, par exemple.

[hint_its_a_obsession]"
hint_wish_rest,"Désir de repos 
Ce personnage est très <hint=hint_th_fatigue>fatigué</hint> et veut se reposer.

[hint_MORAL_DEBUFF]
 
Vous pouvez l'aider de plusieurs façons :
$ Réduire ses tâches en supprimant les <hint=hint_inspection>inspections</hint> et les <hint=hint_action_task_lesson>entraînements</hint>.
$ Assurer la présence de <hint=hint_resource_beer>bière</hint> dans les dépôts, celle-ci permettant d'éliminer la fatigue.

[hint_its_a_dream]"
hint_wish_friend,"Désir d'amitié 
Ce personnage se sent seul et voudrait se faire des amis.

[hint_MORAL_DEBUFF]
 
Pour l'aider, trouvez quelqu'un qui partage les mêmes centres d'<hint=hint_interest>intérêt</hint> et suggérez qu'ils passent du temps ensemble ou qu'ils aillent chasser.

[hint_its_a_dream]"
hint_wish_population50,"Désir de grandeur 
Ce personnage souhaite régner sur un domaine plus grand que celui-ci.

[hint_MORAL_DEBUFF]
 
Pour combler ce désir, atteignez une population d'au moins 20 personnes dans la cité.

[hint_its_a_dream]"
hint_wish_happiness50,"Désir de rendre ses sujets heureux 
Ce personnage ne souhaite que le bonheur de ses sujets.

[hint_MORAL_DEBUFF]
 
Pour combler ce désir, obtenez une moyenne du bonheur de votre population d'au moins 50.

[hint_its_a_dream]"
hint_wish_victory,"Désir de victoire 
Ce personnage n'a qu'une seule idée en tête : remporter une véritable bataille.
 
Placez une armée sous son commandement et remportez la victoire !

[hint_its_a_dream]"
hint_wish_make_gift,"Désir de récompenser 
Ce personnage souhaite offrir un cadeau à un de ses sujets.

[hint_MORAL_DEBUFF]
 
Essayez de récompenser quelqu'un de sa part.

[hint_its_a_dream]"
hint_wish_execute,"Désir d'exécution 
Ce personnage est obsédé par l'idée d'exécuter quelqu'un.

[hint_MORAL_DEBUFF]
 
Pour combler ce désir, assignez-lui la tâche de <hint=hint_punishment_execution>décapiter quelqu'un</hint>.

[hint_its_a_dream]"
hint_wish_write_book,"Désir d'écrire un livre 
Ce personnage rêve d'<hint=hint_book_write>écrire un livre</hint>.

[hint_MORAL_DEBUFF]
 
Utilisez le <hint=hint_knowledge_menu>menu Savoir</hint> pour combler ce désir.

[hint_its_a_dream]"
hint_wish_know5,"Désir d'un plus grand savoir 
Ce personnage rêve d'étendre ses connaissances et d'obtenir deux nouveaux <hint=hint_idea>savoirs</hint>.

[hint_MORAL_DEBUFF]
 
Pour l'y aider, achetez des <hint=hint_book>livres</hint> auprès de la <hint=hint_holy_caravan>Caravane sacrée</hint> et étudiez-les dans le <hint=hint_knowledge_menu>menu Savoir</hint>.

[hint_its_a_obsession]"
hint_wish_learn_tech,"Désir de connaissance 
Ce personnage rêve de découvrir quelque chose de nouveau et d'acquérir un <hint=hint_idea>savoir</hint>.

[hint_MORAL_DEBUFF]
 
Pour l'y aider, achetez des <hint=hint_book>livres</hint> auprès de la <hint=hint_holy_caravan>Caravane sacrée</hint> et étudiez-les dans le <hint=hint_knowledge_menu>menu Savoir</hint>.

[hint_its_a_obsession]"
hint_wish_meat,"Désir de manger de la viande 
Ce personnage n'a pas mangé de porc depuis longtemps et en a presque oublié la saveur.

[hint_MORAL_DEBUFF]
 
Assurez-vous d'avoir de la <hint=hint_resource_meat>viande</hint> dans vos réserves pour combler ce désir.

[hint_its_a_dream]"
hint_wish_get_gift,"Désir de récompense
Ce seigneur se sent dévalorisé par son monarque et rêve de recevoir une récompense de sa part.

[hint_MORAL_DEBUFF]

Demandez au monarque de récompenser ce seigneur pour combler ce désir.

[hint_its_a_obsession]"
hint_wish_revenge,"Désir de vengeance 
Ce personnage veut voir {soul_uuid_target} répondre de ses crimes.

[hint_MORAL_DEBUFF]
 
Il existe plusieurs façons de combler ce désir :
$ défier le criminel en duel ;
$ demander au monarque de punir le criminel ;
$ attendre que le personnage prenne les choses en main.

[hint_its_a_obsession]"
hint_wish_enemy_dead,"Désir de voir un ennemi périr
Ce personnage déteste son ennemi plus que tout, et souhaite voir {soul_uuid_target} mourir.

[hint_MORAL_DEBUFF]
 
Il existe plusieurs façons de combler ce désir :
$ défier l'ennemi en duel ;
$ demander au monarque d'exécuter l'ennemi de ce personnage ;
$ attendre que le personnage prenne les choses en main.

[hint_its_a_obsession]"
hint_wish_punished,"Désir de voir un meurtrier châtié
{soul_uuid_target} est coupable de meurtre. Ce personnage le sait et souhaite un châtiment à hauteur du crime.

[hint_MORAL_DEBUFF]
 
Il existe plusieurs façons de combler ce désir :
$ demander au monarque d'exécuter, d'énucléer ou de bannir le criminel ;
$ attendre que le personnage prenne les choses en main.

[hint_its_a_obsession]"
hint_wish_bishop_want_punish,"Désir de rédemption 
Selon l'évêque, {soul_uuid_target} est coupable de nombreux <hint=hint_sin>péchés</hint> et il faut l'<hint=hint_punishment_blindness>énucléer</hint> pour réduire sa propension à en commettre.

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_with_bishop_want_church,"Manque de temples
L'évêque considère inacceptable que tous les enfants de Sophia ne puissent assister aux sermons.
Temples requis : {count}

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_unavailable_already_sent_help,"Les renforts sont arrivés 
Votre armée est déjà présente dans la cité et est prête à la défendre."
hint_unavailable_captive_high_loyalty,"Loyauté trop faible
La loyauté du prisonnier doit être positive pour qu'il puisse rejoindre votre famille noble."
hint_global_map_danger_unknown,"~
<red>Une menace inconnue plane sur la cité.</red>"
hint_global_map_danger_mountains_bandits,"~
Les événements récents ont affaibli {soul_uuid_king}. Désormais, les éclaireurs signalent un groupe de <hint=hint_person_maroders>maraudeurs</hint> qui approche de sa cité."
hint_global_map_danger_ai_lord_family_destroy,"~
<red>La haine des monarques voisins est devenue trop grande. {soul_uuid_king_s} souhaite désormais réduire {faction_uuid} en cendres.</red>"
hint_global_map_danger_forest,"~
<red>L'audace des <hint=hint_persons_forest_bandits>bandits de la forêt</hint> de la province est si grande qu'ils envisagent de piller la cité.</red>"
hint_global_map_danger_marauders,"~
<red>Un puissant groupe de <hint=hint_person_maroders>maraudeurs</hint> s'approche de la cité avec la ferme intention de la piller.</red>"
hint_global_map_danger_vassal_riot,"~
<red>La relation entre {soul_uuid_king} et son suzerain, {soul_uuid_king_s} de {faction_uuid_sir}, s'est fortement dégradée. En contestant l'autorité du suzerain, le personnage espère quitter sa condition de vassal.</red>"
hint_global_map_danger_ai_attacked_by_lord_family,"~
<red>L'animosité entre les monarques est telle que la guerre est inévitable. {soul_uuid_king_s}, de {faction_uuid_s}, prévoit même de piller {faction_uuid}.</red>"
hint_global_map_danger_faceless,"~
<hint=hint_unholy_horde>La Horde impie</hint> <red>s'apprête à attaquer. Si elle y parvient, la cité sera entièrement détruite et les nobles mourront.</red>"
hint_global_map_danger_rebellion_heir,"~
<red>L'héritier du trône, {soul_uuid_heir}, a une faible loyauté envers le monarque et a fomenté une révolte. Si son plan réussit, le monarque en place, {soul_uuid_king}, perdra son trône et {soul_uuid_heir} prendra sa place.</red>"
hint_global_map_danger_ai_lord_family_conquest,"~
<red>{soul_uuid_king_s}, de {faction_uuid_s}, gagne en puissance et prévoit d'annexer {faction_uuid} à son royaume très bientôt.</red>"
hint_unavailable_forbidden_action_with_ally,"Action impossible
Vous ne pouvez pas réaliser cette action avec votre allié."
hint_unavailable_declaration_already_sended_from_ai,"Proposition en attente 
{soul_uuid_king} vous a déjà fait cette proposition."
hint_unavailable_no_global_map_army,"Aucune armée 
Il n'y aucune armée à sélectionner sur la carte du monde."
hint_unavailable_vassal_demand_exists,"Vassalisation en cours 
Vous avez déjà commencé la vassalisation de cette cité."
hint_unavailable_assault_exists,"Attaque de la cité en cours
Vous avez lancé une attaque sur cette cité, cette action est donc impossible."
hint_unavailable_no_request_help_reasons,"Aucune raison de demander de l'aide 
Personne ne vous attaque en ce moment, vous ne pouvez donc pas demander d'aide militaire."
hint_quest_unsuccess_no_free_titles,"Aucun titre disponible ! 
Vous n'avez aucun <hint=hint_title>titre</hint> disponible, vous ne pouvez donc pas inviter de nouveaux seigneurs."
hint_unavailable_help_already_requested,"Demande d'aide en cours 
Vous avez déjà demandé de l'aide à {soul_uuid_king}. Si votre allié n'est pas déjà arrivé à votre secours, c'est certainement que son armée est mobilisée ailleurs. Attendre son retour dans la cité peut s'avérer être une bonne stratégie."
hint_unavailable_close_family_relations,"Lien de parenté 
Ces nobles sont de trop proches parents."
hint_unavailable_already_married,"Mariage actif 
Ce noble est déjà engagé dans une union maritale."
hint_global_map_battle_start_unavailable,"Bataille manuelle 
Les batailles manuelles ne sont pas encore disponibles. Restez à l'affût des prochaines mises à jour !"
hint_unavailable_gold,"Or insuffisant 
$ Nécessite <hint=hint_resource_gold>{gold}</hint>."
hint_unavailable_resources,"Or insuffisant 
$ Nécessite la ressource {offer_resource_stack}."
hint_unavailable_target_is_vassal,"Vassal
{soul_uuid_king} est un vassal. Vous ne pouvez pas interagir ainsi avec lui."
hint_unavailable_attack_army,"Attaque impossible 
Vous ne pouvez attaquer une armée en déplacement que si elle est se dirige vers votre cité pour l'attaquer."
hint_unavailable_player_is_vassal,"Permissions insuffisantes 
En tant que vassal, vous n'avez pas l'autorité nécessaire pour interagir avec cet élément."
hint_unavailable_player_is_sir_for_target,"Devoir de suzerain 
En tant que suzerain, vous n'avez pas le droit de lancer une attaque sur votre vassal."
hint_unavailable_bad_opinion,"Mauvaise relation 
{soul_uuid_king} ne vous apprécie pas suffisamment. Votre score de relation est actuellement de {current_opinion} et doit être au minimum de {required_opinion}."
hint_unavailable_declared_peace,"Action impossible 
Vous ne pouvez pas réaliser cette action considérée comme agressive. Un traité de paix sacré a été signé entre vous. Ce traité est protégé par un serment et est garanti par la Famille de l'étreinte divine.
 
Aucun guerrier ni aucun habitant de Norland n'oserait violer le caractère sacré de ce serment, sous peine de subir la colère de Sainte Sophia."
hint_unavailable_must_be_neighbore,"Hors de la zone d'influence 
Les frontières de votre province ou du royaume vassal doivent être adjacentes à cet élément."
hint_your_enemies_too_strength.defence_alliance,"Adversaires trop puissants 
Vos ennemis sont trop puissants. {soul_uuid_king} ne veut pas rejoindre votre alliance."
hint_unavailable_strength,"Trop faible 
La <hint=hint_army_power>puissance</hint> de votre armée est plus faible que celle de l'autre seigneur ou dame, qui ne vous respecte pas."
hint_unavailable_many_guests,"Hôtes trop nombreux
Vous accueillez déjà trop d'hôtes de cette province."
hint_action_unavailable_own_town_wolves_around,"Loups autour de la cité 
Tant que des loups rôdent autour de la cité, personne ne peut y entrer ou en sortir. 
Notre armée doit nous en débarrasser ou nous devrons attendre qu'ils partent d'eux-mêmes."
hint_action_unavailable_other_town_wolves_around,"Loups autour de la cité 
Tant que des loups rôdent autour de la cité, personne ne peut y entrer ou en sortir. 
Une armée doit s'en occuper ou nous devrons attendre qu'ils partent d'eux-mêmes pour interagir avec cette province."
hint_unavailable_migration_already_increased,"Taux de migration déjà augmenté 
Vous ne pourrez augmenter le taux de migration que dans {days} jours."
hint_unavailable_migration_already_decreased,"Taux de migration déjà diminué 
Vous ne pourrez diminuer le taux de migration que dans {days} jours."
hint_actor_unavailable_need_male,"Impossible d'assigner la tâche 
Cette tâche nécessite un noble <b>de sexe masculin</b>."
hint_actor_unavailable_need_female,"Impossible d'assigner la tâche 
Cette tâche nécessite une noble <b>de sexe féminin</b>."
hint_actor_unavailable_need_single,"Impossible d'assigner la tâche 
Cette tâche nécessite un seigneur qui ne soit pas marié."
hint_actor_unavailable_in_battle,"Seigneur au combat 
Lorsque des seigneurs sont impliqués dans un combat, il est impossible de les envoyer ailleurs."
hint_actor_unavailable_in_battle_squad,"Seigneur dans une escouade 
Lorsque des seigneurs font partie d'une escouade, il est impossible de leur assigner des tâches individuelles."
hint_unavailable_already_support,"Aide déjà envoyée 
{soul_uuid_king} a trop de fierté pour accepter votre aide une nouvelle fois."
hint_actor_unavailable_is_has_tantrum,"Seigneur en dépression nerveuse
Lorsque des seigneurs sont en dépression nerveuse, il est impossible de les envoyer ailleurs."
