Key,Spanish
hint_exit_vassal_attack_lose_new_vassalage,"~  
Has perdido la batalla, y {soul_uuid_king} se convierte en tu soberano."
hint_good_vassal_description,"Vasallaje amistoso
De manera amistosa, le ofreces a tu vecino {soul_uuid_king} convertirse en tu <hint=hint_vassal>vasallo</hint>.

Este vecino aceptará, ya que vuestra relación supera <green>{rel_good_vassal_requiments}</green>, y tu ejército es mucho más fuerte.

[hint_SENDER]"
hint_good_vassal_send_request,"Ofrecer vasallaje
Aceptará, ya que vuestra relación supera <green>{rel_good_vassal_requiments}</green>, y tu ejército es mucho más fuerte.

$ {soul_uuid_king} se convertirá en tu vasallo."
hint_good_vassal_unavalable,"La propuesta no tiene sentido.
{soul_uuid_king} no aceptará convertirse en tu vasallo voluntariamente hasta que compartas al menos <green>{rel_good_vassal_requiments}</green> relaciones y tu ejército sea más fuerte que el suyo."
hint_good_vassal_success,"~
{soul_uuid_king} ha reconocido tu poder y acepta convertirse en tu <hint=hint_vassal>vasallo</hint>.

[hint_vassal_tribute]"
hint_good_vassal_success_letter_1,"~
Te escribo para anunciar mi decisión de convertirme en tu vasallo. Creo que este camino me permitirá reducir mis gastos militares, ya que me encuentro lidiando con muchos problemas internos, como bien sabes."
hint_good_vassal_success_letter_2,"~
Bien, estoy dispuesto a aceptar tus términos porque, con los vecinos que tengo ahora, unos años de paz no me vendrán mal. Espero no arrepentirme de mi decisión."
hint_vassal_rebel_description,"Levantamiento del vasallo
Tu vasallo {soul_uuid_king} de {faction_uuid} ha decidido que ya no está dispuesto a servir bajo tu corona y te desafía.

$ Tienes <b>{number_of_remain_days} días</b> para atacar su ciudad, y en caso de victoria, seguirá siendo tu vasallo.
$ En caso contrario, dejará de serlo.
$ Si no te presentas a la batalla, tu vasallo y tus vecinos te considerarán un cobarde, y empeorará su relación contigo en <red>{rel_coward}</red>.
{optional_possible_helpers}"
hint_vassal_rebel_coward,"~
No has respondido al desafío, y {soul_uuid_king} ha dejado de ser tu vasallo.

Además, él y tus vecinos ahora te consideran un cobarde, y ha empeorado su relación contigo en <red>{rel_coward}</red>."
hint_vassal_rebel_attack_lose,"~
Has perdido la batalla y {soul_uuid_king} ha dejado de ser tu vasallo."
hint_vassal_rebel_attack_win,"~
Has ganado la batalla y {soul_uuid_king} sigue siendo tu vasallo."
hint_vassal_rebel_coward_letter_1,"~
¿No se considera que el coraje y el orgullo son las virtudes supremas de un señor? Pero ¿qué veo ante mí? Un vecino temeroso, incapaz de defender sus propios derechos. Mejor retírate a un monasterio y ahórrale a tu provincia la vergüenza."
hint_vassal_rebel_coward_letter_2,"~
Nunca había visto semejante valentía: hasta mis campesinos se alzan en rebelión. Y en el otro lado, el mismísimo monarca tiene miedo de responder a mi desafío. Tu cobardía es más que patente."
hint_vassal_rebel_attack_lose_letter_1,"~
Debes admitir que soy un adversario digno. No todos tendrían el valor de ir en contra de la voluntad de un soberano. ¿No deberíamos dejar de lado nuestras diferencias e intentar enmendar nuestras relaciones?"
hint_vassal_rebel_attack_lose_letter_2,"~
Un gobernante noble es el que es capaz de reconocer el valor en los demás. ¿No me he ganado mi libertad en un combate justo? La prosperidad de nuestros reinos debería construirse sobre buenas relaciones con nuestros vecinos. ¿Por qué no tomamos ese camino?"
hint_vassal_rebel_attack_win_letter_1,"~
Has triunfado y, en contra de mi voluntad, sigo siendo tu vasallo. ¡Pero, por santa Sophia, que mi lucha por la libertad apenas ha comenzado! Y atacaré cuando menos lo esperes."
hint_vassal_rebel_attack_win_letter_2,"~
Luchar contra alguien más débil es algo que cualquier necio puede hacer. Tal vez haya sufrido pérdidas ahora, pero llegará el día en que santa Sophia me ayude a alzarme con la victoria. Y créeme, ese día llegará pronto, ¡te lo prometo!"
hint_demand_exit_vassal_change_relations,"~
$ Relación con {soul_uuid_king}: <red>{break_vassal_agreement_rel_de}</red>"
hint_demand_exit_vassal_conditions,"~
$ Si tu soberano es lo suficientemente fuerte, tendrá lugar un asedio en tu ciudad. Si el ataque arrasa tu salón de reuniones, vuestro vínculo seguirá en pie.
$ Sin embargo, si defiendes con éxito tu libertad, habrás garantizado tu libertad.
$ El soberano puede elegir otorgarte la libertad sin combatir, si eres lo suficientemente fuerte."
hint_bandits_description,"~
El éxito depende de las habilidades {skill_name_1} y {skill_name_2} del agente.

{soul_uuid_performer}:
{skill_name_1} a nivel {skill_level_1}.
{skill_name_2} a nivel {skill_level_2}.

$ Probabilidad de éxito: {chances} %

<b>Coste:</b> <hint=hint_resource_gold>{price}</hint>"
hint_assassinate_gm_description,"Asesinato de un señor
Contrata criminales locales para asesinar a un señor elegido.

$ Si tiene éxito, el señor será asesinado.

En caso contrario:
$ Relación con {soul_uuid_king}: <red>{rel_de_assassinate}</red>
$ Relación con la matriarca: <red>{rel_de_neigh_assassinate}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_assassinate_gm_person_select,"Ordenar un asesinato
[hint_bandits_description]
{optional_holy_defence_will_removed}"
hint_assassinate_gm_success,"¡El asesinato ha tenido éxito!
Han apuñalado hasta la muerte a {soul_uuid_assassinate_target} en su propia cama por la noche."
hint_assassinate_gm_fail,"El asesinato ha fracasado
{soul_uuid_assassinate_target} logró defenderse de los asesinos a sueldo, y los han matado a todos.

$ Relación con {soul_uuid_king}: <red>{rel_de_assassinate}</red>
$ Relación con la matriarca: <red>{rel_de_neigh_assassinate}</red>
{optional_holy_defence_will_removed}"
hint_kidnap_gm_description,"Secuestrar a un señor
Contrata a criminales locales para secuestrar al personaje seleccionado y llevarlo a tu asentamiento.

$ Si tiene éxito, el personaje se convertirá en prisionero y lo entregarán en tu asentamiento.

En caso contrario:
$ Relación con {soul_uuid_king}: <red>{rel_de_kidnap}</red>
$ Relación con la matriarca: <red>{rel_de_neigh_kidnap}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_kidnap_gm_person_select,"Ordenar un secuestro
[hint_bandits_description]
{optional_holy_defence_will_removed}"
hint_kidnap_gm_success,"¡El secuestro ha tenido éxito!
Han capturado a {soul_uuid_kidnap_target} y pronto lo entregarán en tu asentamiento."
hint_kidnap_gm_fail,"El intento de secuestro ha fallado
{soul_uuid_kidnap_target} se defendió de los criminales a sueldo, y los han matado a todos.

$ Relación con {soul_uuid_king}: <red>{rel_de_kidnap}</red>
$ Relación con la matriarca: <red>{rel_de_neigh_assassinate}</red>
{optional_holy_defence_will_removed}"
hint_robbery_description,"Robo en el salón de reuniones
Contrata a criminales para robar las arcas locales y quedarte con el <hint=hint_resource_gold>oro</hint>.

En caso de fracaso:
$ Relaciones con {soul_uuid_king}: <red>{rel_de_gold_stealer}</red>
$ Relación con la matriarca: <red>{rel_de_gold_stealer_neigh}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_robbery_person_select,"Ordenar robo en el salón de reuniones
[hint_bandits_description]

$ Los criminales entregarán <hint=hint_resource_gold>{robbery_money}</hint>.
{optional_holy_defence_will_removed}"
hint_unavailable_nothing_to_robbery,"Nada que robar
No hay suficiente oro en la ciudad para poder robarlo."
hint_robbery_success,"¡El robo en el salón de reuniones ha sido un éxito!
Los criminales a sueldo han robado <hint=hint_resource_gold>{sum}</hint>, que te entregarán pronto."
hint_robbery_fail,"El robo ha fracasado.
Los criminales a sueldo se enfrentaron a los guardias y fueron derrotados.

$ Relación con {soul_uuid_king}: <red>{rel_de_gold_stealer}</red>
$ Relación con la matriarca: <red>{rel_de_gold_stealer_neigh}</red>
{optional_holy_defence_will_removed}"
hint_robbery_books_description,"Robo en la biblioteca
Contrata a criminales para que roben en la biblioteca local y te traigan de 3 a 5 <hint=hint_book>libros</hint> al azar.

$ Si tiene éxito, cada criminal traerá un libro al azar.

En caso contrario:
$ Relaciones con {soul_uuid_king}: <red>{rel_de_book_stealer}</red>
$ Relación con la matriarca: <red>{rel_de_book_stealer_neigh}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_robbery_books_person_select,"Robo en la biblioteca
[hint_bandits_description]

$ Los criminales te entregarán <hint=hint_book>{books_min}-{books_max}</hint> libros.
{optional_holy_defence_will_removed}"
hint_robbery_books_success,"¡El robo de la biblioteca ha tenido éxito!
Los criminales a sueldo han robado {sum} <hint=hint_book>libros</hint>, que no tardarán en entregarte."
hint_robbery_books_fail,"¡El intento de robo en la biblioteca ha fracasado!
Los criminales a sueldo se enfrentaron a los guardias y fueron derrotados.

$ Relación con {soul_uuid_king}: <red>{rel_de_book_stealer}</red>
$ Relación con la matriarca: <red>{rel_de_book_stealer_neigh}</red>
{optional_holy_defence_will_removed}"
hint_gift_for_king,"Donación al monarca
El señor presentará {gift_for_king_resource} al jefe de otra casa en representación de tu monarca. El tipo de regalo depende de la <hint=hint_culture>cultura</hint> de la ciudad.

$ Como resultado, su actitud hacia el líder de tu familia noble mejorará en una cantidad basada en la habilidad <hint=hint_skill_manners>Modales</hint> del donante.
$ Cada vez que se use, esta acción parecerá menos sincera, y su efecto disminuirá.
$ Esta acción es posible incluso si el monarca no está en la ciudad; se le informará de la donación.

[hint_SENDER]"
hint_gift_for_king_choose_performer,"Donación al monarca
Donante {soul_uuid_performer}: {skill_name} a nivel {skill_level}.

Relación con tu monarca: <green>{gift_rel_improve}</green>

<b>Regalo que se va a entregar</b>: {gift_for_king_resource}"
hint_gift_for_king_success,"~
{soul_uuid_king} ha aceptado tu donación y ha mejorado su relación contigo en <green>{gift_rel_improve}</green>."
hint_gift_for_king_success_letter_1,"~
Te escribo con sincero agradecimiento por tu generoso regalo. Las relaciones de vecindad deben construirse sobre la amistad, pero, por desgracia, pocos entienden esto en nuestros tiempos."
hint_gift_for_king_success_letter_2,"~
Tener un vecino como tú es un gran honor. Me has entregado un regalo muy generoso; ten por seguro que no pasará desapercibido."
hint_gift_for_king_success_letter_3,"~
¡Que Sophia te bendiga con su favor! La verdad es que no esperaba un regalo tan valioso. Si alguna vez necesitas ayuda, no dudes en escribir."
hint_slander_for_king,"Calumniar a un vecino
Uno de tus señores <b>habla mal</b> de vuestro vecino mutuo en nombre de tu monarca.

Como resultado, la relación entre {soul_uuid_king} y el vecino <b>empeora</b> en una cantidad que depende de la habilidad <hint=hint_skill_speech>Persuasión</hint> del calumniador.

No obstante, a nadie le gustan las calumnias, y {soul_uuid_king} también empeorará su relación con tu gobernante en <red>{rel_de_slander}</red>.

<b>Consejo</b>
Deteriorar las relaciones por debajo de <red>-25</red> implica hostilidad.
$ Entre monarcas independientes, esto supone el comienzo de acciones militares.
$ Si se trata de la relación de un vasallo con su soberano, el vasallo se rebelará.
$ Si se trata de la relación de un aliado con el líder de una alianza de ciudades libres, dejará la alianza.

[hint_SENDER]"
hint_slander_for_king_choose_performer,"Calumniar a un vecino
Calumniador {soul_uuid_performer}: {skill_name} a nivel {skill_level}

<b>Consecuencias:</b>
$ Relación de {soul_uuid_king} con {soul_uuid_king_s}: <red>{rel_de_slander_to_target_king}</red>
$ Relación de {soul_uuid_king} con tu monarca: <red>{rel_de_slander}</red>

Relación actual de {soul_uuid_king} con {soul_uuid_king_s}: {rel_current}"
hint_slander_for_king_successs,"~
{soul_uuid_king} ha tenido en cuenta tu opinión sobre {soul_uuid_king_s} y, aunque parece una sucia calumnia y no honra a tu gobernante, no ha dejado de sopesarlo.

<b>Consecuencias:</b>
$ Relación de {soul_uuid_king} con {soul_uuid_king_s}: <red>{rel_de_slander_to_target_king}</red>
$ Relación de {soul_uuid_king} con tu monarca: <red>{rel_de_slander}</red>"
hint_slander_for_king_success_letter_1,"~
Nunca habría dicho que fueras a hablar mal de nuestro vecino. Aun así, espero que haya algo de verdad en tus palabras; de lo contrario, tus actos serían bastante despreciables."
hint_slander_for_king_success_letter_2,"~
Calumniar a nuestro vecino no honra tu nombre. Pero conociéndote, supongo que tienes alguna prueba para respaldar tus afirmaciones. Al fin y al cabo, una persona honorable no actuaría de esta manera sin una buena razón."
hint_slander_for_king_success_letter_3,"~
Usar la calumnia es una acción rastrera y vergonzosa, especialmente cuando se dirige hacia tu propio vecino. Lo que supongo es que debe de haber un atisbo de verdad en esos rumores; de lo contrario, tu conducta no podría considerarse digna de un monarca."
hint_action_task_invite,"Invitación para una visita
Invita al señor a visitar tu asentamiento.

[hint_SENDER]"
hint_invite_success,"~
{soul_uuid_guest} ha aceptado tu invitación y llegará pronto a tu ciudad."
hint_invite_success_letter_1,"~
Me apresuro a informarte de que he recibido tu invitación, y con gran regocijo la acepto. ¿Qué podría ser mejor que embarcarse en un viaje y olvidar temporalmente unos problemas que nunca tienen fin?"
hint_invite_success_letter_2,"~
Te doy las gracias por tal oferta. Emprenderé mi camino a la mayor brevedad posible, y te aseguro que no seré ninguna molestia."
hint_trade_agreement_demand_generic,"~
Como parte del <hint=hint_trade_agreement>acuerdo comercial</hint>, {soul_uuid_king} ofrece comprar <b>diariamente</b> {offer_resource_stack} a cambio de <hint=hint_resource_gold>{offer_price}</hint>, lo que hace un total de <hint=hint_resource_gold>{offer_price_per_item}</hint> por artículo."
hint_trade_agreement_offer_generic,"~
Como parte del <hint=hint_trade_agreement>acuerdo comercial</hint>, {soul_uuid_king} ofrece vender <b>diariamente</b> {offer_resource_stack} a cambio de <hint=hint_resource_gold>{offer_price}</hint>, lo que hace un total de <hint=hint_resource_gold>{offer_price_per_item}</hint> por artículo."
hint_trade_agreement_demand,"Compras de la ciudad: {offer_resource_name}
[hint_trade_agreement_demand_generic]

{optional_holy_family_prices}
{optional_paper_prices}
{optional_trading_volumes_reduced}
[hint_SENDER]"
hint_trade_agreement_offer,"Ventas de la ciudad: {offer_resource_name}
[hint_trade_agreement_offer_generic]

{optional_holy_family_prices}
{optional_paper_prices}
{optional_trading_volumes_reduced}
[hint_SENDER]"
