Key,Italiana
hint_marriage_male_proposal_success_letter_1,"~
Confido che questo matrimonio segnerà l'inizio della nostra amicizia imperitura. Di questi tempi, piagati da guerre e calamità, non vi sono più certezze. Solo restando uniti potremo far fronte a tali sfide."
hint_marriage_male_proposal_success_letter_2,"~
Mi affretto a esprimervi la mia gratitudine! La giovane sposa è nobile e possiede una grande gentilezza d'animo. Vi assicuro che non soffrirà mai disagi o umiliazioni, bensì verrà trattata con devozione e rispetto."
hint_marriage_male_proposal_success_letter_3,"~
È un grande onore stringere un legame di parentela con la vostra casata. Possano cielo e terra benedire questa unione. La sposa prova molta nostalgia di casa, ma si ambienterà presto. Prometto che ci prenderemo cura di lei."
hint_marriage_male_proposal_success_letter_4,"~
Il mio cuore si riempie di euforia al pensiero di questa unione. La sposa è meravigliosa in ogni aspetto, sebbene sia alquanto emotiva! Vi auguro ogni benedizione."
hint_king_tribute_100_description,"[hint_DESCRIPTION]
{soul_uuid_king} considera il tuo esercito molto <hint=hint_army_power>debole</hint> e ti suggerisce di contribuire alla sicurezza della regione stanziando dei fondi.

$ Devi pagare <hint=hint_resource_gold>{tribute_money}</hint> a {soul_uuid_king}.
$ Se non lo farai, il vostro rapporto peggiorerà di <red>{rel_de}</red> dopo 2 giorni.

[hint_SENDER]"
hint_king_tribute_100,"Invia l'oro
$ {soul_uuid_king} riceverà <hint=hint_resource_gold>{tribute_money}</hint>.
$ Il vostro rapporto migliorerà di <green>{rel_imp}</green>."
hint_king_tribute_100_success,"~
$ Hai pagato <hint=hint_resource_gold>{tribute_money}</hint> a {soul_uuid_king}.
$ Il vostro rapporto è migliorato di <green>{rel_imp}</green>."
hint_king_tribute_100_ignore,"~
$ Hai deciso di non pagare {soul_uuid_king}, arrecando un'offesa.
$ Il vostro rapporto è peggiorato di <red>{rel_de}</red>."
hint_king_tribute_100_success_letter_1,"~
Grazie per l'oro che avete inviato! Mi fa particolarmente piacere averlo ricevuto senza riserve. Stolto è chi antepone l'avidità alla propria sconfitta."
hint_king_tribute_100_success_letter_2,"~
Vi ringrazio per l'obbedienza! È rassicurante sapere che, nel nostro mondo, trionfa ancora il rispetto per la forza. Non vergognatevi di prostrarvi quando è necessario."
hint_king_tribute_100_ignore_letter_1,"~
Il vostro silenzio dice più di mille parole. Spero che dai vostri alleati riceverete una risposta diversa quando chiederete il loro sostegno nel prossimo futuro!"
hint_king_tribute_100_ignore_letter_2,"~
Ignorare le mie legittime richieste non farà che marcare la vostra ostilità o la vostra stoltezza. Quale desiderate dimostrare?"
hint_king_tribute_description,"[hint_DESCRIPTION]
{soul_uuid_king} considera il tuo esercito <hint=hint_army_power>patetico</hint> e crede di poter fare un uso migliore del tuo denaro. Se rifiuti, intende dimostrarti il significato della vera forza.

$ Devi pagare <hint=hint_resource_gold>{tribute_money}</hint> a {soul_uuid_king}.
$ Se non lo farai, il vostro rapporto peggiorerà di <red>{rel_de}</red> dopo 2 giorni e {soul_uuid_king} <red>attaccherà la tua città</red>.
{optional_possible_helpers}

[hint_SENDER]"
hint_king_tribute,"Invia l'oro
$ {soul_uuid_king} riceverà <hint=hint_resource_gold>{tribute_money}</hint>.
$ Il vostro rapporto migliorerà di <green>{rel_imp}</green>."
hint_king_tribute_success,"~
$ Hai pagato <hint=hint_resource_gold>{tribute_money}</hint> a {soul_uuid_king}.
$ Il vostro rapporto è migliorato di <green>{rel_imp}</green>."
hint_king_tribute_ignore_battle,"~
Non hai pagato {soul_uuid_king}, arrecando un'offesa.

$ Il vostro rapporto è peggiorato di <red>{rel_de}</red>.
$ {soul_uuid_king} raduna un esercito e marcia sulla tua città per razziarla."
hint_king_tribute_ignore_coward,"~
Non hai pagato {soul_uuid_king}, arrecando un'offesa.

$ Il vostro rapporto è peggiorato di <red>{rel_de}</red>.
$ {soul_uuid_king} ha valutato brevemente le sue possibilità e non ti attaccherà. Per il momento."
hint_king_tribute_success_letter_1,"~
Spregevole è chi vanta un esercito più debole di un bambino, ma persino peggio è chi, in aggiunta, sperpera completamente le proprie ricchezze. Ringraziate di non appartenere alla seconda categoria. Spero che continuerete a pagarmi tempestivamente in futuro."
hint_king_tribute_success_letter_2,"~
È lampante che l'addestramento e il mantenimento di un esercito valoroso non rappresentano una priorità del vostro governo. Tuttavia, spesso i deboli sanno compensare le loro mancanze con la ricchezza. Spero che, in futuro, Madre Sofia favorisca il vostro guadagno."
hint_king_tribute_ignore_letter_coward_1,"~
La vostra stoltezza rasenta la follia se credete che ignorerò il mancato pagamento del tributo. È il mio denaro, e verrò a riscuoterlo quando lo crederò più opportuno."
hint_king_tribute_ignore_letter_coward_2,"~
Forse è vostra abitudine trattare con governanti macchiati dalla vostra stessa codardia, timorosi dal conflitto e restii a imporre le condizioni dei propri accordi. Ma io vi farò pagare il tributo che mi spetta. Al momento, ho faccende più urgenti di cui occuparmi, ma verrò a riscuotere il mio oro. È una promessa!"
hint_king_tribute_ignore_letter_battle_1,"~
Il mio tributo non è tale da gravare su coloro che governano oculatamente. Eppure sembra che voi non siate in grado di pagare o, peggio ancora, cercate di ingannarmi. L'unica soluzione che mi resta è impugnare le armi e reclamare ciò che mi spetta con la forza. Preparatevi alla battaglia!"
hint_king_tribute_ignore_letter_battle_2,"~
A quanto pare, disprezzate la vita dei vostro sudditi. In caso contrario mi avreste pagato il tributo. Ebbene, se questa è la vostra decisione, sto arrivando!"
hint_demand_change_relations_complete,"~
$ Il vostro rapporto è peggiorato di <red>{demand_tribute_rel_de}</red>."
hint_demand_change_relations,"~
Si tratta comunque di un'azione aggressiva:
$ Rapporto con {soul_uuid_king}: <red>{demand_tribute_rel_de}</red> e potreste diventare <hint=hint_faction_relations_enemy>nemici</hint>."
hint_demand_tribute,"Richiesta cortese di tributo
Informi {soul_uuid_king} che ti aspetti il pagamento di <hint=hint_resource_gold>{tribute_money}</hint> in cambio del mantenimento dei vostri buoni rapporti.

{optional_change_relations_with_owner}
{optional_holy_defence_will_removed}

[hint_SENDER]
{optional_duty_of_honor}"
hint_demand_tribute_success,"~
$ {soul_uuid_king} si offende, ma paga <hint=hint_resource_gold>{tribute_money}</hint>.
{optional_changed_relations_with_owner}
{optional_holy_defence_will_removed}
{optional_duty_of_honor_complete}"
hint_demand_tribute_fail,"~
$ {soul_uuid_king} risponde che la tua richiesta è una grave offesa.
$ Il vostro rapporto è peggiorato a <red>{demand_tribute_rel_de}</red>.
$ Rapporto con i vicini: <red>{rel_demand_tribute_de_neigh}</red>
{optional_holy_defence_will_removed}"
hint_demand_tribute_success_letter_1,"~
Solo gli empi arraffano ogni cosa, lasciando anziani e bambini senza sostentamento. Ma il fato è come le ossa lanciate dalla Santa Madre. Verrà il giorno in cui perderete tutto e io riceverò le lodi per la vittoria!"
hint_demand_tribute_success_letter_2,"~
Sminuire un vicino non produce benefici, anche se forse ora non lo comprendete. Tuttavia, nella mia memoria è impresso ogni insulto, ed esigere vendetta sulla feccia come voi mi suscita puro piacere."
hint_demand_tribute_fail_letter_1,"~
Credete di potermi intimidire? La mia ascesa al trono non è stata fortuita, al contrario della vostra. Venite, dunque, e provate a sottrarmi il mio oro!"
hint_demand_tribute_fail_letter_2,"~
Nei vostri sogni udite il tintinnio delle monete d'oro. Svegliatevi! L'unica realtà è il filo della mia spada, miserabile feccia!"
hint_assault_fair,"Minaccia di razzia
Sfidi il nemico e rivendichi le sue ricchezze. Se rifiuta di pagarti entro due giorni, avrai il diritto di razziare la sua città e impadronirti dei suoi averi con la forza.

Dato che sei in rapporti <hint=hint_faction_relations_enemy>ostili</hint> con il monarca di questo insediamento, l'attacco non susciterà la disapprovazione dei vicini.

$ Razzia possibile: <hint=hint_resource_gold>{town_money}</hint>
$ Rapporto con {soul_uuid_king}: <red>{assault_fair_rel_de}</red>
{optional_attack_on_vassal_or_ally}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_assault_success,"~
$ {soul_uuid_king} si offende, ma paga <hint=hint_resource_gold>{tribute_money}</hint>.
{optional_attack_on_vassal_or_ally}"
hint_assault_fail,"~
$ {soul_uuid_king} si offende.
$ Inoltre, rifiuta i tuoi tentativi di controllo e si prepara all'assedio.
{optional_attack_on_vassal_or_ally}

Ora puoi attaccare la città con l'intento di razziarla.
{optional_possible_helpers_against_player}"
hint_assault_fair_success_letter_1,"~
Non mi avete lasciato scelta. Prendete l'oro, ma ricordate: troverò la pace solo quando la vostra città sarà ridotta in cenere. E credetemi, troverò qualcuno disposto ad aiutarmi nell'impresa."
hint_assault_fair_success_letter_2,"~
Molto bene, prendete tutto ciò che possiedo. Al contrario di voi, scelgo di non versare il sangue dei miei sudditi. Nonostante l'accaduto, spero che un giorno capirete che un rapporto commerciale pacifico produce più frutti della violenza."
hint_assault_fail_letter_1,"~
Non è la prima volta che qualcuno tenta di razziare la mia città, né sarà l'ultima. Ma dato che avete scelto la via dell'umiliazione e della sconfitta, non ho scelta che attendere il vostro arrivo. Mettiamo fine a questa faccenda!"
hint_assault_fail_letter_2,"~
Non otterrete nulla! Preferisco vedere la mia città bruciare che permettere alla progenie di una sgualdrina di derubarmi!"
hint_assault_asnwer_waiting_description,"In attesa di risposta
{soul_uuid_king} sta riflettendo sulla tua minaccia di razzia.

Risponderà presto.
{optional_possible_helpers_against_player}"
hint_demand_assault_attack_description,"In attesa di attacco
{soul_uuid_king} attende che le tue truppe assaltino la sua città dopo che ha rifiutato il tuo ricatto.

$ Se non attaccherai entro <b>due giorni</b>, tutti sapranno della tua codardia.
{optional_holy_defence_will_removed}"
hint_demand_assault_attack,"Attacco
$ Se non attaccherai entro <b>due giorni</b>, tutti sapranno della tua codardia."
hint_demand_assault_attack_success,"~
Dopo un attacco riuscito, {soul_uuid_king} ha subito la sconfitta e la sua città è stata razziata per un totale di <hint=hint_resource_gold>{tribute_money}</hint>.

Le tue truppe fanno ritorno vittoriose e con le tasche piene."
hint_demand_assault_attack_fail,"~
Hai perso la battaglia, e {soul_uuid_king} ha dimostrato la tua inadeguatezza."
hint_demand_assault_attack_timeover,"~
Il tuo esercito non si è fatto vivo per attaccare, dimostrando la codardia del tuo monarca.

$ Rapporto con i vicini e con {soul_uuid_king}: <red>{rel_coward}</red>."
hint_demand_assault_attack_success_letter_1,"~
Il valore impone rispetto, e voi avete combattuto intrepidamente. Avete guadagnato la mia ammirazione, ma non il mio onore. So che ci incontreremo ancora sul campo di battaglia, poiché essere ricordati come vinti tra i propri pari è estremamente rischioso, come ben sapete."
hint_demand_assault_attack_success_letter_2,"~
Avete conquistato la vittoria, ma solamente grazie alla fortuna. In verità, il vostro cuore trabocca di esitazione e, pertanto, non costituite una minaccia. Se mi permetterete di radunare le forze, del vostro regno rimarrà solo un ricordo che sbiadirà nel tempo."
hint_demand_assault_attack_fail_letter_1,"~
Vorreste conoscere il sapore della vittoria? È dolce e fresco come un sorso di vino nell'afa estiva! Sappiate che questo non sarà il mio primo né l'ultimo trionfo a vostre spese. Perché dovrei rinunciare all'opportunità di degustare un vino pregiato?"
hint_demand_assault_attack_fail_letter_2,"~
Il mio cuore non si scalda per la vittoria, bensì per la vista dei corpi senza vita dei vostri guerrieri. Non ho mai visto un esercito più vile di questo. Le vostre strategie militari ispireranno certamente i nostri giullari. Ne ho l'assoluta certezza."
hint_demand_assault_attack_timeover_letter_1,"~
Il mio coraggio è alimentato dalla consapevolezza dei codardi che mi circondano. Le voci della vostra vigliaccheria si spargeranno più rapidamente dell'eco tra i monti!"
hint_demand_assault_attack_timeover_letter_2,"~
La codardia è un vizio, e voi avete dimostrato una perversione senza eguali. In verità non mi aspettavo una simile esitazione da parte vostra. È strabiliante come a persone del vostro calibro sia concesso indossare una corona."
hint_assault_asnwer_waiting_fair,"In attesa di risposta
{soul_uuid_king} sta riflettendo sulla tua minaccia di razzia.

Risponderà presto.

$ Rapporto con {soul_uuid_king}: <red>{assault_fair_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_assault_asnwer_waiting_unfair,"In attesa di risposta
{soul_uuid_king} sta riflettendo sulla tua minaccia di razzia.

Risponderà presto.

$ Rapporto con {soul_uuid_king}: <red>{assault_unfair_rel_de}</red>
$ Rapporto con i vicini: <red>{assault_unfair_rel_de_neigh}</red>
$ Rapporto con la Matriarca: <red>{assault_unfair_matriarch_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_assault_unfair,"Minaccia di razzia
Sfidi il nemico e rivendichi le sue intere ricchezze. Se rifiuta di pagarti entro 2 giorni, avrai il diritto di razziare la sua città e impadronirti dei suoi averi con la forza.

Dato che NON sei in rapporti <hint=hint_faction_relations_enemy>ostili</hint> con il monarca di questo insediamento, l'attacco verrà considerato un'azione <red>sleale</red>.

$ Razzia possibile: <hint=hint_resource_gold>{town_money}</hint>

$ Rapporto con {soul_uuid_king}: <red>{assault_unfair_rel_de}</red>
$ Rapporto con i vicini: <red>{assault_unfair_rel_de_neigh}</red>
$ Rapporto con la Matriarca: <red>{assault_unfair_matriarch_rel_de}</red>
{optional_attack_on_vassal_or_ally}
{optional_possible_helpers_against_player}
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_city_burn_ai,"[hint_DESCRIPTION]
{soul_uuid_king} crede che la tua intera casata debba essere eliminata dalla faccia della terra. Sta preparando un attacco per sterminare completamente la tua famiglia nobiliare e radere al suolo la tua città.

$ I preparativi dureranno 2 giorni."
hint_city_burn_ai_ready,"~
I preparativi sono conclusi e {soul_uuid_king} parte per una campagna.

Presto scoppierà una battaglia che deciderà la sorte della tua famiglia nobiliare."
hint_city_burn_ai_success,"~
Hai respinto l'attacco.

$ {soul_uuid_king} si sorprende dinanzi al tuo coraggio e il vostro rapporto aumenta di <green>{king_im}</green>."
hint_city_burn_ai_success_letter_1,"~
Non posso che ammirare il vostro valore, per il quale ho la massima considerazione. È da molto che non incontro un degno avversario e, nonostante la mia sconfitta, sarebbe un onore affrontarvi nuovamente in battaglia."
hint_city_burn_ai_success_letter_2,"~
La vostra prodezza in combattimento è inaudita! Un'ottima battaglia, sebbene persa, offre sempre un piacere all'animo."
