Key,Turkish
hint_general_conflict_ignore_letter_2,"~
Fikirlerinde etkili olan kararsızlık mıydı yoksa korkaklık mıydı? Nedeni hiç önemli değil, hepsi aynı bana göre. Senden destek istedim ama şimdi karşımda nasıl bir insan olduğunu biliyorum. Sana bir daha asla güvenmem."
hint_running_lord_description,"Kaçak Asilzade
Köyün bilgesi, {faction_uuid} vilayetinden {soul_uuid} adlı asilzadenin topraklarına gelerek ailene katılmak istediğini söylediğini ve bir ünvan talebinde bulunduğunu bildirdi.

{faction_uuid} grubundan ayrılma nedenini söylemiyor ancak bir savaş olduğu kesin. Bu nedenle Hükümdar {soul_uuid_king}, asilzadeyi kabul edersen bu durumdan memnun olmayacak.

Asilzade, köyünden gitmeden önce birkaç gün orada konaklayabilir.

<b>Sonuçları</b>
$ {soul_uuid} ailene katılır ve ünvan alır.
$ {soul_uuid_king}: İlişkiler <red>{der}</red>"
hint_running_lord_invite,"Asilzadeyi Davet Et
Kaçak asilzadeyi asil ailene davet et.

<b>Sonuçları</b>
$ {soul_uuid} ailene katılır ve ünvan alır.
$ {soul_uuid_king}: İlişkiler <red>{der}</red>"
hint_running_lord_success,"~
$ {soul_uuid} ailene katıldığı için çok mutlu. Sadık olacağına dair söz veriyor.
$ {soul_uuid_king}: İlişkiler <red>{der}</red>"
hint_running_lord_ignore,"~
{soul_uuid}, bir davet beklemeden topraklarından ayrıldı. Büyük ihtimalle özgür bir asilzade olacak."
hint_running_lord_success_letter_1,"~
Bu hain sürgün edilmeyi hak ediyor ancak boş boş gezinip fakirlik içinde sürüneceğine sen ona bir ünvan verdin. Krallıklarımız arasındaki dostluk senin için bir çöpten farksızdı demek ki! Bu seçimi sen yaptın."
hint_running_lord_ignore_letter_1,"~
Eylemlerin takdire şayan. O alçağa bir ünvan vermeme kararını alkışlıyorum. Bana ihanet etti ve boynuna bir ip geçirilmesini hak ediyor ancak merhamet duygum ağır bastı."
hint_lord_rebel_offer_context,"Ailene Davet Et
Bedel, davet edilen asilzadenin becerilerinin yanı sıra eylemi gerçekleştiren kişinin becerileri ve hedef arasındaki farka bağlıdır.
{soul_uuid_performer} {skill_name} {skill_level} seviye
{soul_uuid_lord} {skill_name} {target_skill_level} seviye

Nihai bedel: <hint=hint_resource_rune>{offer_cost}</hint> {price_change_percent}

{soul_uuid_lord} asil ailene katılacak.

$ {soul_uuid_king} ile ilişkiler: <red>{rel_de}</red>"
hint_lord_rebel_description,"Asilzade Ayrılmaya Hazır
Dedikodulara göre {soul_uuid_lord} adlı asilzade, asil ailesinden ayrılmaya hazırlanıyormuş ve diğer hükümdarlardan davet bekliyormuş.

Bu asilzadeyi ona <hint=hint_resource_rune>Kutsal Yüzük</hint> hediye ederek asil ailene katılmaya davet edebilirsin ancak asilzadenin hükümdarı {soul_uuid_king} ile ilişkilerin kötüleşir.

Sonuçlar:
$ {soul_uuid_lord} asil ailene katılır.
$ {soul_uuid_king} ile ilişkiler kötüleşir: <red>{rel_de}</red>

[hint_SENDER]"
hint_lord_rebel_offer,"Davet Et
{soul_uuid_lord} asilzadesine <hint=hint_resource_rune>Kutsal Yüzük</hint> hediye edersen asil ailene katılacak.

$ {soul_uuid_king} ile ilişkin kötüleşecek: <red>{rel_de}</red>"
hint_lord_rebel_success,"Hoş geldin yeni asilzade!
{soul_uuid_lord}, asil ailene katıldı.

$ {soul_uuid_king} ile ilişkiler: <red>{rel_de}</red>"
hint_lord_rebel_success_letter_1,"~
{rebel_name} hainini kendi tarafına çekmeyi başarmışsın bakıyorum. Farklılıklarımız olsa da bizim işlerimize karışmak senin haddine değildi. İnsan komşusuna daha çok saygı duymalı."
hint_lord_rebel_success_letter_2,"~
İşime karışarak beni hayal kırıklığına uğrattığını söylemek için yazıyorum. {rebel_name} sana katılmış, haberim var. Çok önemli bir kayıp olmasa da gelecekte bu gibi müdahalelerde bulunmamanı rica ediyorum!"
hint_neutralise_lord_description,"Tarafsızlaştırma Emri
{soul_uuid_king}, {faction_uuid_target} grubundan komşuları ile sıkıntılı bir süreç yaşıyor. Yakında bir savaş çıkarmayı düşünüyor ve {faction_uuid_target} grubunun en önemli asilzadelerinden biri olan {soul_uuid_target} ortadan kaybolursa bunun ona büyük faydası dokunur.

Bunun için <hint=hint_resource_gold>{price}</hint> para ödülü ve sonsuz minnettarlık teklif ediyor.

Tarafsızlaştırma yöntemini seçmekte serbestsin. Dilersen asilzadeyi savaşta veya düelloda öldürebilir veya kaçırabilirsin ancak sonuçlara hazırlıklı olmalısın.

Hedef yakalanmalı veya öldürülmeli.

<b>Sonuçları</b>
$ <hint=hint_resource_gold>{price}</hint> alacaksın.
$ Seçtiğin yöntem <b>kötü sonuçlar doğurabilir</b>.
$ {soul_uuid_king} ile ilişkiler: <green>{rel_buff}</green>"
hint_neutralise_lord_success,"~
Her şey yolunda gitti ve {soul_uuid_target} artık bir tehdit değil. {soul_uuid_king} sana minnettar.

<b>Sonuçlar</b>
$ <hint=hint_resource_gold>{price}</hint> aldın.
$ {soul_uuid_king} ile ilişkiler: <green>{rel_buff}</green>"
hint_neutralise_lord_success_letter_1,"~
O asilzadeyi ortadan kaldırmakla bana büyük bir iyilik yapmış oldun. Sözümde duracağım ve ödülünü vereceğim. Umarım bu, ikimize de yararı dokunan son anlaşmamız olmaz. Kimseye tek bir kelime etmemen gerektiğini de unutma!"
hint_neutralise_lord_success_letter_2,"~
Meseleler işte böyle halledilmelidir. O asilzadeyi yolumdan çekerek güvenimi haklı çıkardın. Senin gibileri büyük ödülleri hak ediyor. Benim birçok kusurum var ancak pinti biri hiç değilim! İşlerimizi gizli tutacağından da hiç şüphem yok!"
hint_vassal_tribute,"~
$ Haraç miktarı: <hint=hint_resource_gold>{tax_amount}</hint>"
hint_player_ask_for_vassal,{soul_uuid_king} adlı karakterin <hint=hint_vassal>süzerenin</hint> olmasını iste. İkiden fazla komşun hükümdarından nefret ediyorsa bu isteğin reddedilebilir.
hint_player_ask_for_vassal_successful,"~
<hint=hint_vassal>Vasal</hint> oldun.

{soul_uuid_king} senin süzerenin.

Ona sadakat ile hizmet et!

[hint_vassal_tribute]"
hint_player_ask_for_vassal_fail,"~
{soul_uuid_king}, komşu gruplarla birçok soruna yol açabileceğini düşündüğü için süzerenin olmayı reddetti."
hint_player_ask_for_vassal_success_letter_1,"~
Bilgeliğin seni onurlandırıyor. Vasalım olduğunda korumanı garantilemiş olacaksın, zamanımızda bunun değerini anlayan çok az kişi var. Pekâla, kabul ediyorum."
hint_player_ask_for_vassal_fail_letter_1,"~
Çaresiz olduğun için vasallık arıyorsun. Etrafın düşmanlarla çevrili. Talebini kabul edersem onlar benim de düşmanım olacak. Önce düşmanlarınla aranı düzeltmeni, sonra yardım aramanı tavsiye ederim."
hint_player_break_vassal,"Vasalını Azat Et
{soul_uuid_king} üzerindeki hâkimiyetin feshedildi ve bu grup artık <hint=hint_vassal>vasalın</hint> olmayacak."
hint_player_break_vassal_successful,"~
İlişkinizi feshettin, {soul_uuid_king} artık <hint=hint_vassal>vasalın</hint> değil."
hint_king_vassal,"[hint_DESCRIPTION]
{soul_uuid_king} mevcut durumda <hint=hint_vassal>vasalı</hint> olmanın en iyisi olduğuna inanıyor.

$ Teklifi değerlendirmek için <b>2 günün</b> var.
$ Teklifi reddedersen {soul_uuid_king} birkaç gün içinde gücünü sınayacaktır.
$ Şehrine yaptığı saldırı başarılı olur ve Salon'unu yakarsa tüm dünya tarafından {soul_uuid_king} adlı karakterin vasalı olarak tanınırsın.
{optional_player_is_vassal}
{optional_possible_helpers}

[hint_SENDER]"
hint_king_accept_demand,"Kabul Et
<hint=hint_vassal>Vasalı</hint> olmayı kabul et.
{optional_player_is_vassal}

[hint_vassal_tribute]"
hint_king_accept_demand_success,"~
<hint=hint_vassal>Vasal</hint> oldun.

{soul_uuid_king} senin süzerenin.

Ona sadakat ile hizmet et!
{optional_player_ex_sir_result}

[hint_vassal_tribute]"
hint_king_ignore,"~
Teklifi reddettiğin için {soul_uuid_king} birkaç gün içinde gücünü sınayacak.

Şehrine yaptığı saldırı başarılı olur ve Salon'unu yakarsa tüm dünya tarafından {soul_uuid_king} adlı karakterin <hint=hint_vassal>vasalı</hint> olarak tanınırsın."
hint_king_coward,"~
{soul_uuid_king} kararını değiştirdi ve ordunun <hint=hint_army_power>gücünden</hint> korkup yerleşkene saldırmamaya karar verdi.

Artık bir korkak olarak anılacak."
hint_king_accept_demand_success_letter_1,"~
Vasalım olmayı seçerek doğru bir karar verdin. Ufak bir haraç karşılığında sana koruma sağlayacağım. Daha ne isteyebilirsin ki?"
hint_king_accept_demand_success_letter_2,"~
Birçok kişi vasal olmayı utanç verici olarak görüyor ancak cüzi miktarda bir haraç karşılığında benim korumamı satın almak mantıklı değil mi? Savaşı savaştan anlayanlara bırakarak doğru karar verdin!"
hint_king_ignore_letter_1,"~
Ne kadar aptalsın! Vasalım olmayı reddettiğinde benim öylece kabul edeceğimi mi düşündün? İstediğimi güzellikle olmazsa zorla alırım!"
hint_king_ignore_letter_2,"~
Sana adil bir teklif yaptım. Vasalım olmak birçok kişi için bir onurdur. Bana karşı gelmeyi seçtin. Pekâlâ, bunu sen istedin, ben değil."
hint_king_coward_letter_1,"~
Şansına küstah bir komşuyu cezalandırmaktan daha önemli işlerim çıktı. Şimdilik barış içinde yaşayabilirsin!"
hint_king_coward_letter_2,"~
Küstahlığın için seni cezalandırırdım ama Yüce Sophia Ana rüyama gelip bunu yapmamamı söyledi. Şanslısın!"
hint_king_vassal_lite,"[hint_DESCRIPTION]
{soul_uuid_king} güncel durumda onun <hint=hint_vassal>vasalı</hint> olmanın en iyisi olduğuna inanıyor.

Teklifi değerlendirmek için <b>2 günün</b> var.

$ Teklifi reddedersen {soul_uuid_king} bunu bir aşağılama olarak algılar ve ilişkiniz <red>{king_de}</red> düşer.

[hint_SENDER]"
hint_king_lite_ignore,"~
Teklifi görmezden geldin.

$ {soul_uuid_king} ile ilişkiler: <red>{king_de}</red>"
hint_king_lite_ignore_letter_1,"~
Hükümdarlık söz konusu olduğunda sessizce reddedilmeye alışık değilim. Bu yaptığın apaçık saygısızlık ve ona göre muamele göreceksin!"
hint_king_lite_ignore_letter_2,"~
Vasalım olmayı reddediyorsun, öyle mi? Benim gibi bir düşman istediğine göre kendini ölümsüz sanıyor olmalısın! Pekâlâ, zamanı geldiğinde bunu test edip göreceğiz."
hint_demand_vassal_fair_conditions,"~
$ Hükümdar 3 gün içinde diz çökmezse şehrine saldırman gerekir.
$ Zafer alırsan bu grup cebren vasalın olur.
$ Hükümdar teklifi reddettiğinde şehrine saldırmazsan korkak olarak görülürsün."
hint_demand_vassal_fair,"Vasallık Talep Et
{soul_uuid_king} adlı karakterin hükümdarlığına meydan okur ve <hint=hint_vassal>vasalın</hint> olmasını talep edersin.
{optional_conditions}

Her koşulda bu saldırgan bir eylemdir:
{optional_attack_on_vassal_or_ally}
{optional_change_relations_with_owner}
$ Komşular ile ilişkiler: <red>{demand_vassal_fair_rel_de_neigh}</red>
$ Maderşah ile ilişkiler: <red>{demand_vassal_fair_matriarch_rel_de}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]
{optional_duty_of_honor}"
hint_demand_vassal_fair_success,"~
{soul_uuid_king} adlı karakterin hükümdarlığına meydan okudun ve yakında sana cevap verecek.

{optional_attack_on_vassal_or_ally}
$ {soul_uuid_king} ile ilişkiler: <red>{demand_vassal_fair_rel_de}</red>
$ Komşular ile ilişkiler: <red>{demand_vassal_fair_rel_de_neigh}</red>
$ Maderşah ile ilişkiler: <red>{demand_vassal_fair_matriarch_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_demand_vassal_fair_relations,"~
$ {soul_uuid_king} ile ilişkiler: <red>{demand_vassal_fair_rel_de}</red>"
hint_demand_vassal_unfair,"Vasallık teklifi
{soul_uuid_king} adlı karakterin hükümdarlığına meydan okur ve <hint=hint_vassal>vasalın</hint> olmasını talep edersin.

$ 3 gün içinde diz çökmezse şehrine saldırman gerekir.
$ Zafer alırsan cebren vasalın olur.
$ Teklifi reddettiğinde şehrine saldırmazsan korkak olarak görülürsün.

UYARI: Bu yerleşkenin hükümdarı ile olan ilişkilerin <green>+15</green>'in üzerinde ve iyi olduğu için bu gibi bir saldırı <red>hainlik</red> olarak görülür.

{optional_attack_on_vassal_or_ally}
$ {soul_uuid_king} ile ilişkiler: <red>{demand_vassal_rel_de}</red>
$ Komşular ile ilişkiler: <red>{demand_vassal_rel_neigh_de}</red>
$ Maderşah ile ilişkiler: <red>{demand_vassal_unfair_matriarch_rel_de}</red>
{optional_holy_defence_will_removed}

[hint_SENDER]"
hint_demand_vassal_unfair_success,"~
{soul_uuid_king} adlı karakterin hükümdarlığına meydan okudun ve yakında sana cevap verecek.

{optional_attack_on_vassal_or_ally}
$ {soul_uuid_king} ile ilişkiler: <red>{demand_vassal_rel_de}</red>
$ Komşular ile ilişkiler: <red>{demand_vassal_rel_neigh_de}</red>
$ Maderşah ile ilişkiler: <red>{demand_vassal_unfair_matriarch_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_demand_vassal_fair_consequences,"~
{optional_attack_on_vassal_or_ally}
$ Komşular ile ilişkiler: <red>{demand_vassal_fair_rel_de_neigh}</red>
$ Maderşah ile ilişkiler: <red>{demand_vassal_fair_matriarch_rel_de}</red>"
hint_demand_vassal_wait,"Cevap Bekleniyor
{soul_uuid_king}, <hint=hint_vassal>vasalın</hint> olma teklifini değerlendiriyor.
Yakında cevap verecek."
hint_demand_vassal_success,"~
{soul_uuid_king} teklifini kabul ederek <hint=hint_vassal>vasalın</hint> oldu.

Artık onun süzerenisin.

Sana sadakatle hizmet edeceğine dair yemin etti.
{optional_consequences}

[hint_vassal_tribute]
{optional_duty_of_honor_complete}"
hint_demand_vassal_fail,"~
{soul_uuid_king} teklifini reddetti ve sana meseleyi kaba kuvvetle çözmeye teklif ediyor.

3 gün içinde şehrine saldırıp onu yenmelisin yoksa korkak olarak anılacaksın."
hint_demand_vassal_success_letter_1,"~
Talebini kabul etmek zorundayım. Çok zor bir karardı ancak çalkantılı bir dönemden geçiyoruz ve senin korumana ihtiyacım olduğunu itiraf ediyorum."
hint_demand_vassal_success_letter_2,"~
Bana çok ağır seçenekler verdin: Ya krallığımın yok olmasını izleyeceğim ya da altından kalkılamaz bir haraç ödeyeceğim... Haracı seçiyorum! Ama unutma, Yüce Sophia her şeyin farkında!"
hint_demand_vassal_fail_letter_1,"~
Senin önünde diz çökeceğimi mi sandın? Asla! Kâğıt üzerindeki tehditlerin bir ağırlığı yoktur, savaş meydanında yiğitlik göstermek de herkesin harcı değildir! Kılıçlarımızı biledik, seni bekliyoruz!"
hint_demand_vassal_fail_letter_2,"~
Bugün herkesin önünde vasalın olmayacağımı söyledim. İster bu dünyada ister diğerinde olsun ölümden korkmuyorum. İnsanların aklında kafesteki bir kartal olarak kalmaktansa cesur bir savaşçı olarak hatırlanmayı tercih ederim!"
hint_demand_vassal_attack_description,"Saldırı beklentisi
<hint=hint_vassal>Vasallık</hint> talebini reddeden {soul_uuid_king}, saldırını bekliyor.

$ Galip gelirsen bu grup vasalın olacak.
$ Saldırın başarısız olursa bu grup bağımsızlık hakkını koruyacak.
$ 3 gün içinde saldırmazsan korkak ilan edileceksin."
hint_demand_vassal_attack,"Saldırı
$ Galip gelirsen {soul_uuid_king} vasalın olacak.
$ Eğer saldırın başarısız olursa bu grup bağımsızlık hakkını koruyacak.
$ 3 gün içinde saldırmazsan korkak ilan edileceksin."
hint_demand_vassal_attack_success,"~
Başarılı saldırının sonucunda {soul_uuid_king} gücünü kabul etti ve <hint=hint_vassal>vasalın</hint> oldu.

Artık onun süzerenisin.

Sana sadakatle hizmet edeceğine yemin etti.

[hint_vassal_tribute]"
hint_demand_vassal_attack_fail,"~
Savaşı kaybettin ve {soul_uuid_king} bağımsızlığını elinde tutmaya devam ediyor."
hint_demand_vassal_attack_timeover,"~
Saldırıya gelmediğin için hükümdarın artık bir korkak olarak anılıyor.

$ Komşuların ve {soul_uuid_king} ile ilişkiler: <red>{rel_coward}</red>"
hint_demand_vassal_attack_success_letter_1,"~
Saldırınla ne kadar acı ve ölüme sebep oldun! Kaç çocuk yetim kaldı? Pekâlâ, vasalın oldum işte ama her zaman özgürlüğüm için savaşacağımı sakın unutma!"
hint_demand_vassal_attack_success_letter_2,"~
Cesur bir savaşçısın ve sana boyun eğmekten başka şansım yok ancak kalbim her zaman özgür kalacak!"
hint_demand_vassal_attack_fail_letter_1,"~
Bana layık bir düşmana saygı duyarım, yenilseler bile! Ancak savaşmayı bilmeyen, insanlarını boş yere öldürten komşulardan nefret ederim!"
hint_demand_vassal_attack_fail_letter_2,"~
Zaferin tadı bir başkadır ancak sen bunu bilmezsin! Tabii, onurumla savunduğum özgürlüğümün tadı bambaşka! Bana boyun eğdirmeye çalışma girişimlerinin bir an önce durması için dua ediyorum ki daha fazla aşağılanmayasın!"
hint_demand_vassal_attack_timeover_letter_1,"~
Bu toprakların insanı adını duyurmak için çalışır ve sen bunu başardın! Korkaklığının dedikoduları tüm dünyada yankılanacak ve benim de buna katkıda bulunacağımdan emin olabilirsin!"
hint_demand_vassal_attack_timeover_letter_2,"~
Herkes tehditler savurabilir ama bu tehditleri uygulamaya koymak cesaret ister. Tabii, kader sana yalnızca korkaklık bahşetti, yarın da tüm komşularının bunu konuşacağından emin olasın!"
hint_demand_exit_vassal_wait,"Cevap Bekleniyor
{soul_uuid_king}, <hint=hint_vassal>vasallıktan</hint> ayrılma kararını değerlendiriyor.

$ Süzerenin yeterince güçlüyse şehrin birkaç gün içinde kuşatılır. Eğer saldırı Salon'unu yerle bir ederse esaretin devam eder.
$ Özgürlüğünü savunmayı başarırsan bağımsızlığını kazanırsın.
$ Süzerenin, yeterince güçlü olduğunu düşünüyorsa sana savaşmadan özgürlüğünü vermeyi seçebilir.

Yakında bir cevap alacaksın. Bu süre zarfında müttefiklerinden askerî destek isteyebilirsin."
