Key,Hungarian
hint_mind_no_weapons,"[hint_mind_caption]
Fegyver nélkül menni harcba őrültség!"
hint_sin_shame,"[hint_mind_caption]
Szégyellem magam a vétkeim miatt Szófia Anya előtt!

<b>Tipp:</b> Gyónj meg a <hint=hint_bishop>püspöknek</hint>, hogy a vétkeid bocsánatot nyerjenek."
hint_mind_no_rings,"[hint_mind_caption]
Nincs mit az ujjamra húznom! Érzem a megvető pillantásokat!

Az oka: Szent Gyűrűk hiánya.

<b>Tipp:</b> Kérd meg az uralkodót, hogy ajándékozzon neki néhány Gyűrűt."
hint_bandits_profit_premonition,"[hint_mind_caption]
Itt aztán van zsákmány dögivel!"
hint_mind_king_greetings,"[hint_mind_caption]
Mindig öröm egy új arcot látni!"
hint_mind_pregnancy_miscarriage,"[hint_mind_caption]
Nehéz, de tudom, hogy a gyermekem a mennyben van, Szent Szófia szolgálatában!"
hint_mind_have_friend,"[hint_mind_caption]
Milyen jó, hogy van kiben megbíznom!"
hint_mind_few_fanatics,"[hint_mind_caption]
A hit nem elég erős ebben a városban… Mit lehetne tenni, hogy növekedjen a hitbuzgók tábora?"
hint_mind_separate_living_place,"[hint_mind_caption]
Milyen jó, hogy már nem kell a szomszéd horkolását hallgatnom és a vacsorája bűzét szagolnom!"
hint_mind_captive,"[hint_mind_caption]
A fogságban a jövő nem sok jót ígér…"
hint_mind_happy_of_stupidity,"[hint_mind_caption]
Bam-pa-ram-pam-pam!
Bam-bam!"
hint_mind_disinherited,"[hint_mind_caption]
Én vagyok a törvényes örökös! Én!"
hint_mind_heir_became,"[hint_mind_caption]
A lelkem mélyén mindig is tudtam, hogy jogom van erre!"
hint_mind_my_king_is_saint,"[hint_mind_caption]
Szent Szófia megáldotta a városunkat!"
hint_mind_not_enough_equipment,"[hint_mind_caption]
Fegyver nélkül úgy érzem, mintha pőre lennék!"
hint_mind_swede_typh,"[hint_mind_caption]
Súlyos hasi fájdalom!

Szent Szófia, könyörgöm, segíts túlélnem!

<b>Tipp:</b> A fő lap Jellemvonások szakaszában láthatod a betegség aktuális stádiumát."
hint_mind_commander_stay_in_back,"[hint_mind_caption]
A parancsnok hátra marad, nem kockáztatja velünk az életét!"
hint_mind_criminal_intimidated,"[hint_mind_caption]
Jobb, ha nem teszünk semmi törvénytelent… Legalábbis egyelőre."
hint_mind_fanatic_service_skip,"[hint_mind_caption]
Nem tudtam bejutni a prédikációra… Szörnyű! Remélem, hamarosan újabb templomok épülnek!

Az oka: <hint=hint_persons_fanatic>Vallási fanatikus</hint>."
hint_mind_got_title,"[hint_mind_caption]
Norland igazi nemese lettem!"
hint_mind_friend_lost_title,"[hint_mind_caption]
Az uralkodó megfosztotta a barátomat nemesi címétól… Mi lesz most vele?"
hint_mind_sorrow_for_king,"[hint_mind_caption]
Az uralkodónk elhunyt! Mi lesz most velünk? Jaj, a gyász!

Az oka: <hint=hint_loyalist>Lojalista</hint>."
hint_mind_matriarch_dont_love_king,"[hint_mind_caption]
Azt mondják, a Mátriárka nem kedveli az uralkodót… Csak a bűnbánat térítheti meg a Szent Egyház kebelére!

Az oka: <hint=hint_persons_fanatic>Vallási fanatikus</hint>."
hint_mind_prestiged_best,"[hint_mind_caption]
Boldog vagyok, hogy egy ilyen tekintélyes és elismert nemesi család tagja lehetek!

Az oka: A te családodnak van a legmagasabb <hint=hint_prestige>tekintélye</hint> a szomszédok között."
hint_mind_prestiged_worst,"[hint_mind_caption]
Senki nem tiszteli a családot… Egy nyomorult odúban tengődünk. Olyan megalázó! 

Az oka: A te családodnak van a legalacsonyabb <hint=hint_prestige>tekintélye</hint> a szomszédok között."
hint_mind_successful_king,"[hint_mind_caption]
Az uralkodónk mindig eléri, amit akar! Az összes szomszéd irigyel bennünket!

Az oka: Az uralkodó beteljesítette az ambícióit."
hint_mind_spirit_of_freedom,"[hint_mind_caption]
Az erdőben töltött szabad évek után a kaszárnyában nyomasztó az élet!

Az oka: Volt erdei bandita, aki a hadseregben szolgál."
hint_mind_under_culture_terror,"[hint_mind_caption]
Irtják a kultúrám tagjait! Miért?

Az oka: Terror indult az adott kultúra ellen."
hint_mind_best_culture_gwelts,"[hint_mind_caption]
Az uralkodónk ért a háború művészetéhez! Igazi kaidenként büszke vagyok rá! 

Az oka: <hint=hint_culture_gwelts>Kaiden</hint> értékrend."
hint_mind_best_culture_tanaia,"[hint_mind_caption]
A Mátriárka igaznak tartja a városunkat… Mi eshetne jobban egy igazi tanaya lelkének?

Az oka: <hint=hint_culture_tanaya>Tanaya</hint> értékrend."
hint_mind_best_culture_makha,"[hint_mind_caption]
A legelőkelőbb városban élünk, a szomszédok irigykednek… Mint igazi makha, nem tehetek róla, de örülök neki.

Az oka: <hint=hint_culture_makha>Makha</hint> értékrend."
hint_mind_best_culture_voruns,"[hint_mind_caption]
Annyi az ember körülöttünk… Minden varn szíve örömmel telik meg ettől!

Az oka: <hint=hint_culture_voruns>Varn</hint> értékrend."
hint_worst_culture_gwelts,"[hint_mind_caption]
A seregünk olyan kicsi, hogy egy rakás fogoly legyőzheti! Micsoda szégyen!
 
Az oka: <hint=hint_culture_gwelts>Kaiden</hint> értékrend."
hint_worst_culture_tanaya,"[hint_mind_caption]
Oly sok a bűnös ebben a városban, hogy a Mátriárka már nem is szeret talán. Nagyon aggasztó…

Az oka: <hint=hint_culture_tanaya>Tanaya</hint> értékrend."
hint_worst_culture_makha,"[hint_mind_caption]
Ez nem város, hanem egy vidéki sárfészek. Szégyellem elárulni, hogy itt lakom. 

Az oka: <hint=hint_culture_makha>Makha</hint> értékrend."
hint_worst_culture_voruns,"[hint_mind_caption]
Olyan kevesen vagyunk. Az uralkodó nem tudja tán, hová vezet ez?

Az oka: <hint=hint_culture_voruns>Varn</hint> értékrend."
hint_king_other_culture,"[hint_mind_caption]
Hogy alhat valaki nyugodtan, ha hatalmon van?

Az oka: Az uralkodó másik kultúrához tartozik."
hint_mind_fight_for_freedom,"[hint_mind_caption]
A szabadságért!!!"
hint_mind_too_many_xeno_culture,"[hint_mind_caption]
Mindenhol ott vannak! Nem lehet megbízni bennük, ennek rossz vége lesz!

Az oka: Kulturális idegengyűlölet."
hint_mind_too_many_gwelts,"[hint_mind_caption]
Mindenhol ott vannak! Nem lehet megbízni bennük, ennek rossz vége lesz!

Az oka: Kulturális idegengyűlölet."
hint_mind_too_many_tanaya,"[hint_mind_caption]
Mindenhol ott vannak! Nem lehet megbízni bennük, ennek rossz vége lesz!

Az oka: Kulturális idegengyűlölet."
hint_mind_too_many_makha,"[hint_mind_caption]
Mindenhol ott vannak! Nem lehet megbízni bennük, ennek rossz vége lesz!

Az oka: Kulturális idegengyűlölet."
hint_mind_too_many_voruns,"[hint_mind_caption]
Mindenhol ott vannak! Nem lehet megbízni bennük, ennek rossz vége lesz!

Az oka: Kulturális idegengyűlölet."
hint_mind_unfinished_ambition,"[hint_mind_caption]
 A beteljesületlen ambíciók marják a lelket… Tényleg olyan jelentéktelen lennék?"
hint_mind_hopes_for_the_future,"[hint_mind_caption]
Biztosan tudom, hogy nemesi házunkra nagy jövő vár! 

Az oka: Egy új város alapítása."
hint_king_cursed,"[hint_mind_caption]
Az uralkodónk el van átkozva!

Az oka: A karakter <hint=hint_persons_fanatic>fanatikus</hint>, aki aggódik, hogy a <hint=hint_relations_matriarch>Mátriárka</hint> rossz véleménnyel van az uralkodóról."
hint_mind_loyalist_in_battle,"[hint_mind_caption]
Kész vagyok az uralkodóért az életemet adni!

Az oka: <hint=hint_loyalist>Lojalista</hint>."
hint_mind_kaiden_brave_king,"[hint_mind_caption]
Az uralkodónk akár egy igazi bátor <hint=hint_culture_gwelts>kaiden</hint>, úgy viselkedik! Ez tetszik!

Az oka: A karakter értékrendje (kaiden) összhangban van az uralkodó agresszív politikájával."
hint_mind_varns_peace_king,"[hint_mind_caption]
Az uralkodónk nagyra értékeli a békét, akár egy igazi <hint=hint_culture_voruns>varn</hint>… Szófia védelmezze!

Az oka: A karakter értékrendje (varn) összhangban van az uralkodó békés politikájával."
hint_mind_tanaya_puppet_king,"[hint_mind_caption]
Az uralkodónk ügyesen politizál, akár egy igazi <hint=hint_culture_tanaya>tanaya</hint>… Nagypályás!

Az oka: A karakter értékrendje (tanaya) összhangban van az uralkodó ravasz politikájával."
hint_mind_makha_trader_king,"[hint_mind_caption]
Az uralkodónk úgy kereskedik a szomszédokkal, akár egy igazi <hint=hint_culture_makha>makha</hint>… Tudja, mit is ér a pénz! 

Az oka: A karakter értékrendje (makha) összhangban van az uralkodó kereskedelmi politikájával."
hint_mind_many_gaidjins,"[hint_mind_caption]
Az idegenek már majdnem kiszorítanak a városból! De ez akkor is a mi földünk!

Az oka: A tartomány eredeti kultúrájának tagjai mára a teljes lakosság kevesebb mint felét teszik ki."
hint_mind_hated_culture_punished,"[hint_mind_caption]
Megérdemelték! Ahogy annak lennie kell!

Az oka: A megvetett kultúra tagjai terrornak voltak kitéve."
hint_mind_feeling_of_freedom,"[hint_mind_caption]
Közel a szabadulás!"
hint_mind_joy_of_riots,"[hint_mind_caption]
Zúzd be! Törd szét! Gyújtsd fel!"
hint_slave_soldiers_1,"[hint_mind_caption]
Annyi a harcos itt… Semmi remény a menekülésre.

Az oka: A harcosok a foglyokhoz mért túlnyomó aránya elnyomja az akaratot."
hint_slave_soldiers_2,"[hint_mind_caption]
Úgy érzem, figyelnek!

Az oka: A harcosok a foglyokhoz mért túlnyomó aránya elnyomja az akaratot."
hint_slave_soldiers_3,"[hint_mind_caption]
Úgy tűnik, rosszul őriznek bennünket…

Az oka: A harcosok és a foglyok számának aránya."
hint_slave_soldiers_4,"[hint_mind_caption]
Mi van, ha szökni próbálunk?

Az oka: A harcosok és a foglyok számának aránya."
hint_slave_soldiers_5,"[hint_mind_caption]
Túlerőben vagyunk a harcosokkal szemben!

Az oka: A harcosok és a foglyok számának aránya."
hint_mind_cholera,"[hint_mind_caption]
Átkozott himlő… Milyen fájdalmas!

Még ha túl is élem, és nem vakulok meg, ezek az átkozott hegek megmaradnak.

<b>Tipp:</b> A fő lapon, az Állapot részben találod a betegség aktuális stádiumát."
hint_mind_battle_squad_command_unhappy,"[hint_mind_caption]
Gyűlölök harcolni és parancsolni! Az erőszak csak rosszat szül!

Az oka: <hint=hint_pacifist>Békeszerető</hint>"
hint_mind_retreat_from_battle,"[hint_mind_caption]
Féltünk az ellenségtől… Micsoda szégyen!

Az oka: Visszavonulás a csata előtt."
hint_mind_king_apostate,"[hint_mind_caption]
Az uralkodónk megőrült, és szembeszállt a Mátriárka hatalmával!

Az inkvizíció porig égeti ezt a várost, mi pedig a pokolban fogunk égni!

Az oka: Császárrá koronázás."
hint_mind_we_cursed,"[hint_mind_caption]
Az uralkodó úgy döntött, hogy szembeszáll az Egyházzal, és kikiáltotta magát az új császárnak.

Nos, mindannyiunkra halál vár! Remélem, nem jár örök szenvedéssel…

Az oka: Egy <hint=hint_persons_agnostic>agnosztikus</hint> reakciója a császár megkoronázására."
hint_mind_fear_of_church,"[hint_mind_caption]
A szeretett uralkodó végre úgy döntött, hogy császárrá kiáltja ki magát! Egész életemben erre vártam!

Noha az inkvizíció valószínűleg mindannyiunkat megöl… De van egy kis remény!

Az oka: Egy <hint=hint_loyalist>lojalista</hint> reakciója a császár megkoronázására."
hint_mind_king_is_prophet,"[hint_mind_caption]
A mi szent uralkodónk császárrá kiáltotta ki magát!

Mivel nem fél az inkvizíciótól, biztosan ő az igazi próféta, akiért kész vagyok meghalni!

Az oka: Egy <hint=hint_persons_fanatic>fanatikus</hint> reakciója a szent császár megkoronázására."
hint_mind_good_events,"[hint_mind_caption]
A jó dolgok boldoggá tesznek."
hint_mind_bad_events,"[hint_mind_caption]
A rossz dolgok elszomorítanak."
hint_mind_lord_terrored,"[hint_mind_caption]
Szép dolog, ha a király mindenkinek igazságot szolgáltat!

<b>Az oka:</b> A király megbünteti a nemeseket."
hint_mind_survived_the_fire,"[hint_mind_caption]
Egy hajszál híja volt, hogy szörnyű halált haltam! Még mindig érzem a füst szagát! Szörnyű!

<b>Az oka:</b> Túlélt egy tüzet."
hint_MORAL_DEBUFF,"~
Hangulat hatása:
<red>{debuff}</red>"
hint_desire_granted,"Beteljesült vágy
A karakter élvezi a beteljesülés érzését.

Hangulat hatása:
<green>{buff}</green>

Ez az érzés múló, és a következő vágy néhány nap múlva várható."
hint_wish_learn_combat,"Harc elsajátítása
A karakter fejleszteni akarja a Harc képességét, mivel nagyon más, mint a többi nemes.

[hint_MORAL_DEBUFF]

A vágy akkor teljesül, ha a karakter elér legalább <hint=hint_skill_combat>{required_skill_level}</hint>. szintre a Harc képességben.

[hint_its_a_dream]"
hint_wish_learn_manners,"Modor elsajátítása
A karakter szeretne kifinomultabb modorra szert tenni, mivel nagyon más, mint a többi nemes.

[hint_MORAL_DEBUFF]

A vágy akkor teljesül, ha a karakter elér legalább <hint=hint_skill_manners>{required_skill_level}.</hint> szintre a Modor képességben.

[hint_its_a_dream]"
hint_wish_more_knowledge,"Ismeret elmélyítése
A karakter szeretné elmélyíteni ismeretét a(z) {skill} képességben, és a(z) {lvl}. szintre emelni.

[hint_MORAL_DEBUFF]

A vágy akkor teljesül, ha a karakter elér legalább {lvl}. szintre a(z) {skill} képességben.

[hint_its_a_dream]"
hint_wish_homeless,"Saját otthon utáni vágy
A karaktert nyomasztja, hogy nincs saját otthona.

[hint_MORAL_DEBUFF]

A vágya akkor teljesül, ha a karakternek lesz egy otthona.

[hint_its_a_obsession]"
hint_wish_small_amount_of_rings,"Legkevesebb Gyűrű
A karakter elkeseredett, mert neki van a legkevesebb Szent Gyűrűje a városban.

[hint_MORAL_DEBUFF]

A vágy akkor teljesül, ha a karakternek több Gyűrűje van, mint bárki másnak.

$ Ez a vágy <hint=hint_desire_obsession>megszállottság</hint>."
hint_wish_small_amount_of_bandits,"Vágy, hogy legfeljebb 5 bűnöző legyen a városban
Az uralkodó aggódik a magas bűnözési ráta miatt.

[hint_MORAL_DEBUFF]

A vágy akkor teljesül, ha a bűnözők száma 5 vagy kevesebb.

[hint_its_a_dream]"
hint_see_loved_one,"Vágy, hogy lássa egy szerettét
A karakternek nagyon hiányzik {soul_uuid_target}, és vágyik rá, hogy láthassa.

[hint_MORAL_DEBUFF]

A vágy akkor teljesül, amikor a távol lévő karakter hazatér.

[hint_its_a_obsession]"
hint_wish_sex,"Intimitás utáni vágy
A karakter szerelmes és szenvedélyesen vágyik rá, hogy az éjszakát {soul_uuid_target} karjai közt töltse.

[hint_MORAL_DEBUFF]

Ezt a vágyat többféleképpen teljesítheted be:
$ Javítsd a kapcsolatukat azzal, hogy felajánlod, hogy töltsenek időt együtt vagy elküldöd őket egy vadászatra.
$ Vagy egyszerűen csak csábítsd el.
{optional_monogam_warning}
[hint_its_a_dream]"
hint_wish_sex_with_anybody,"Intimitás utáni vágy
A karakter sóvárog az intim közelségre, és erősen vágyik rá, hogy valakivel együtt töltse az éjszakát.

[hint_MORAL_DEBUFF]

$ A karaktert a Karakter menüben megbízhatod azzal, hogy próbáljon meg elcsábítani egy másik nemest.
$ Vagy lefizethetsz egy parasztot.

[hint_its_a_obsession]"
hint_wish_king,"Korona utáni vágy
A karakternek a trónra fáj a foga. Gyűlöli {soul_uuid_target} nemest, mert ebben a karakterben riválist lát a hatalomért folytatott küzdelemben.

Az egésznek az új uralkodó megkoronázása vet véget.

[hint_MORAL_DEBUFF]

[hint_its_a_obsession]"
hint_wish_hunt,"Vadászat utáni vágy
A karakter erősen vágyik rá, hogy vadászhasson.

[hint_MORAL_DEBUFF]

[hint_its_a_dream]"
hint_wish_20rings,"Szent Gyűrűk utáni vágy
A karakter szegénynek érzi magát, és arról álmodik, hogy legalább {count} <hint=hint_resource_rune>Szent Gyűrűre</hint> szert tesz.

[hint_MORAL_DEBUFF]

 Megpróbálhatod jutalmazni a karaktert, vagy például elküldheted egy szomszédos városba kockázni.

[hint_its_a_obsession]"
hint_wish_rest,"Pihenés utáni vágy
A karakter nagyon <hint=hint_th_fatigue>fáradt</hint>, és pihenni szeretne.

[hint_MORAL_DEBUFF]

Segíthetsz neki:
$ Szabadítsd fel az olyan feladatoktól, mint az <hint=hint_inspection>ellenőrzések</hint> és a <hint=hint_action_task_lesson>kiképzés</hint>.
$ Gondoskodj, hogy legyen <hint=hint_resource_beer>sör</hint> a raktárban, mivel az remekül oldja a fáradtságot.

[hint_its_a_dream]"
hint_wish_friend,"Barátság utáni vágy
A karakter magányosnak érzi magát, és szeretne egy barátra szert tenni.

[hint_MORAL_DEBUFF]

Segíthetsz neki, ha kiválasztasz egy megfelelő célpontot magas kölcsönös <hint=hint_interest>érdeklődéssel</hint>, és javaslod, hogy töltsenek együtt időt vagy menjenek el vadászni.

[hint_its_a_dream]"
hint_wish_population50,"Nagyobb település utáni vágy
A karakter arra vágyik, hogy a jelenleginél nagyobb település felett uralkodjon.

[hint_MORAL_DEBUFF]

A vágy teljesítéséhez érj el legalább 20 fő népességet a településen.

[hint_its_a_dream]"
hint_wish_happiness50,"Alattvalók elégedettsége utáni vágy
A karakter az alattvalói elégedettségére vágyik.

[hint_MORAL_DEBUFF]

A vágy teljesítéséhez érd el, hogy a lakosság átlagos elégedettségszintje legalább 50 legyen.

[hint_its_a_dream]"
hint_wish_victory,"Győzelem utáni vágy
A karakter szenvedélyesen vágyik arra, hogy győztesen kerüljön ki egy igazi csatából.

Állítsd egy sereg élére, és arass győzelmet!

[hint_its_a_dream]"
hint_wish_make_gift,"Jutalmazás utáni vágy
A karakter valamelyik alattvalójának szeretne örömet szerezni egy ajándékkal.

[hint_MORAL_DEBUFF]

Próbálj megjutalmazni valakit a nevében.

[hint_its_a_dream]"
hint_wish_execute,"Kivégzés utáni vágy
A karakter megszállottja a kivégzés gondolatának.

[hint_MORAL_DEBUFF]

Bízd meg, hogy <hint=hint_punishment_execution>fejezzen le valakit</hint>, és így beteljesítse a vágyát.

[hint_its_a_dream]"
hint_wish_write_book,"Könyvírás utáni vágy
A karakter arról álmodik, hogy <hint=hint_book_write>könyvet ír</hint>.

[hint_MORAL_DEBUFF]

Ezt a vágyat az <hint=hint_knowledge_menu>Ismeretek menüben</hint> teljesítheted.

[hint_its_a_dream]"
hint_wish_know5,"Ismeretek bővítése utáni vágy
A karakter arról álmodik, hogy két új <hint=hint_idea>ismeret</hint> megtanulásával szélesíti látókörét.

[hint_MORAL_DEBUFF]

Segíthetsz neki, ha <hint=hint_book>könyveket</hint> vásárolsz a <hint=hint_holy_caravan>Szent Karavántól</hint>, és tanulmányoztatod vele azokat az <hint=hint_knowledge_menu>Ismeretek menüben</hint>.

[hint_its_a_obsession]"
