Code,Indonesia
hint_unavailable_already_support,"Kamu sudah membantu
{soul_uuid_king} terlalu bangga untuk menerima bantuan lebih lanjut."
hint_actor_unavailable_is_has_tantrum,"Lord mengalami penyakit mental
Selama lord mengalami penyakit mental, mereka tidak bisa dikirim pergi."
hint_actor_unavailable_is_immobilized,"Lord tidak bisa berjalan
Selama lord tidak bisa berjalan, mereka tidak bisa dikirim pergi."
hint_actor_unavailable_is_kid,"Lord masih anak-anak
Hingga lord mencapai {adulthood_age} tahun, mereka tidak dapat dikirim pergi."
hint_actor_unavailable_target_is_kid,"Lord masih anak-anak
Hingga lord mencapai {adulthood_age} tahun, mereka tidak dapat dipengaruhi."
hint_actor_unavailable_is_free_lord,"Tidak cocok untuk tugas
<b>Free lords</b> tidak dapat diberi tugas ini."
hint_actor_unavailable_by_skills,"Skill rendah
Lord tidak memiliki skill yang cukup untuk tugas ini."
hint_actor_unavailable_is_captive,"Lord dalam tawanan
Lord sedang ditawan, sehingga mereka tidak dapat ditugaskan ke tugas."
hint_actor_unavailable_is_lost_in_action,"Lord hilang tanpa jejak
Lord hilang tanpa jejak - kita perlu menunggu beberapa hari hingga mereka kembali."
hint_actor_unavailable_to_leave_immobilized,"Lord tidak bisa berjalan
Lord tidak bisa berjalan dan karena itu tidak bisa meninggalkan kota."
hint_actor_unavailable_to_leave_kid,"Lord masih anak-anak
Lord di bawah {adulthood_age} tahun tidak dapat diundang sebagai tamu."
hint_actor_unavailable_to_leave_commander_with_intention,"Lord adalah komandan
Lord yang memerintah memiliki perintah untuk tinggal di kota dan tidak bisa pergi."
hint_actor_unavailable_to_leave_heir_low_loyalty_for_king,"Risiko pemberontakan pewaris
Selama ada risiko pemberontakan pewaris, raja tidak bisa meninggalkan kota."
hint_actor_unavailable_to_leave_heir_low_loyalty_for_heir,"Risiko pemberontakan pewaris
Pewaris memiliki rencana pemberontakan dan oleh karena itu tidak bisa meninggalkan kota."
hint_actor_unavailable_to_leave_low_loyalty,"Loyalitas rendah
Lord sedang mempertimbangkan untuk meninggalkan keluarga dan oleh karena itu tidak akan meninggalkan kota saat ini."
hint_actor_unavailable_to_leave_pregnant,"Kehamilan
Lord sedang mengandung bayi dan oleh karena itu tidak akan meninggalkan kota."
hint_actor_unavailable_is_king,"Raja
Lord adalah seorang raja, jadi dia tidak bisa ditugaskan untuk tugas ini."
hint_actor_unavailable_is_queen,"Ratu
Lord adalah seorang ratu, jadi dia tidak bisa ditugaskan untuk tugas ini."
hint_actor_unavailable_to_leave_king_with_intention,"Ancaman terhadap kota
Raja menolak meninggalkan kota selama kota sedang terancam."
hint_battle_squad_unavailable_in_battle,"Regu dalam pertempuran
Selama regu sedang terlibat dalam pertempuran, regu tidak bisa ditugaskan tugas."
hint_battle_squad_unavailable_commander_is_immobilized,"Pemimpin regu tidak bisa berjalan
Selama pemimpin regu tidak bisa berjalan, regu tidak bisa ditugaskan tugas."
hint_unavailable_send_messenger_no_messengers,"Tidak ada utusan yang tersedia
Saat ini, tidak ada utusan yang tersedia untuk dikirim."
hint_unavailable_no_bandits,"Tidak ada pembunuh berantai di kota
Tidak ada pembunuh berantai di kota ini, jadi tidak ada yang bisa ditugaskan untuk aksi kriminal ini.
Jumlah pembunuh berantai di kota diperbarui setiap beberapa hari."
hint_unavailable_no_books,"Tidak ada buku di kota
Tidak ada buku yang tersedia di Perpustakaan kota ini untuk dicuri. Mungkin layak menunggu beberapa hari hingga mereka muncul."
hint_unavailable_target_no_runes,"Holy Rings tidak mencukupi
Lord ini tidak memiliki cukup Holy Rings. 
Memerlukan <hint=hint_resource_rune>{rune_number}</hint>."
hint_unavailable_no_runes,"Holy Rings tidak mencukupi
Anda tidak memiliki cukup Holy Rings untuk tindakan ini. Memerlukan <hint=hint_resource_rune>{rune_number}</hint>."
hint_unavailable_send_messenger_no_paper,"Kertas tidak mencukupi
Tidak ada cukup kertas yang tersedia untuk mengirim pesan dengan utusan. Memerlukan <hint=hint_resource_paper>{paper_number}</hint>."
hint_unavailable_no_charisma,"Tidak memiliki sifat Karismatik
Lord ini tidak memiliki sifat Karismatik."
hint_send_messenger,"Utusan
Raja akan mengirim petani bebas dengan surat itu alih-alih dirinya sendiri. Jika tidak ada petani yang menganggur, pekerja terdekat akan dikirim dengan surat itu.

Ini akan memerlukan <hint=hint_resource_paper>{paper_cost}</hint>."
hint_lord_love,"~
$ Lord {lord_name} akan menyembahmu"
hint_lord_hate,"~
$ Lord {lord_name} akan membencimu"
hint_group_attack_fail,"~
$ Regu itu mengalahkanmu dan menghilang ke kedalaman hutan"
hint_group_attack_success,"~
$ Kamu menangkap {slaves_captured} Narapidana"
hint_DESCRIPTION,Lainnya
hint_SENDER,"~
Tindakan ini dapat dieksekusi dengan bantuan seorang <hint=hint_sender>utusan</hint>."
hint_support_tanaya,"Sikap Pihak Gereja terhadap Madura
<hint=hint_sofia_cult>Keluarga Penuh Kasih</hint> selalu mendukung putra-putra setianya dari <hint=hint_culture_tanaya>Madura</hint>, oleh karena itu membantu raja ini adalah <b>berkah</b>."
hint_not_support_mahka,"Sikap Pihak Gereja terhadap Dayak
<hint=hint_sofia_cult>Keluarga Penuh Kasih</hint> tidak menyukai mantan bidah dari <hint=hint_culture_makha>Dayak</hint>, oleh karena itu membantu raja ini adalah <b>bukan berkah</b>."
hint_ask_help_attack_aborted_result,"Bahaya telah berlalu
{faction_uuid} kini aman, karena musuh telah mengubah rencana mereka dan tidak akan menyerang lagi di sini. Pasukan Anda sedang dalam perjalanan pulang."
hint_ask_help_attack_aborted_result_letter_1,"~
Bahaya telah berlalu; musuh berubah pikiran dan memutuskan untuk tidak menyerang. Aku menghargai bantuanmu, tapi aku lega itu tidak diperlukan. Doa-doa kita telah dikabulkan!"
hint_ask_help_attack_aborted_result_letter_2,"~
Terima kasih atas bantuan yang kau kirim. Namun, musuh ternyata lebih pengecut daripada kelinci dan berpikir ulang untuk memasuki pertempuran. Akan menjadi bahan tertawaan ketika semua orang mendengarnya!"
hint_church_good_opinion_against_faceless,"~
$ Matriark menyetujui bantuan melawan Horde: <green>{church_rel_im}</green>"
hint_church_good_opinion_tanaya,"~
$ Matriark menyetujui bantuan <hint=hint_support_tanaya>yang diberikan kepada Madura</hint>: <green>{church_rel_im}</green>"
hint_church_bad_opinion_makha,"~
$ Matriark <hint=hint_not_support_mahka>tidak akan menyetujui bantuanmu</hint>: <red>{church_rel_de}</red>"
hint_ALLIES,"~
Daftar sekutu Raja:
{list_of_defence_allies}"
hint_CHURCH_PLUS,"~
Keluarga Penuh Kasih dan Matriark mendukung raja ini.

$ Hubungan dengan Matriark: <green>{church_im}</green>"
hint_CHURCH_MINUS,"~
Keluarga Penuh Kasih dan Matriark tidak mendukung raja ini.

$ Hubungan dengan Matriark: <red>{church_der}</red>"
hint_attack_enemy_army,"Serang
Anda akan mencoba mengejar dan menyerang pasukan ini.
{optional_stack}"
hint_event_king_help,"~
Raja {soul_uuid_king_1} dari {faction_uuid_1} telah mengirim <hint=hint_resource_gold>{sum}</hint> sebagai bantuan kepada Raja {soul_uuid_king_2} dari {faction_uuid_2} dalam pertarungan mereka melawan Unholy Horde."
hint_event_horde_won,"~
<red>Berita buruk</red>: Unholy Horde telah menangkap dan membakar kota {faction_uuid_1} - {soul_uuid_king} telah tewas, dan Rumah mereka telah dihancurkan."
hint_event_house_won,"~
Raja {soul_uuid_king_1} dari {faction_uuid_1} telah membakar kota dan menghancurkan Rumah Bangsawan {faction_uuid_2} sepenuhnya. {soul_uuid_king_2} dan keluarga mereka telah tertarik."
hint_random_event_lord_dead_on_hunt,"~
Lord {soul_uuid_target} dari {faction_uuid_target} meninggal saat berburu."
hint_random_event_lord_killed_by_lord,"~
Lord {soul_uuid_target} dari {faction_uuid_target} telah dibunuh oleh {soul_uuid_member} dari {faction_uuid_member}."
hint_random_event_lord_executed,"~
Lord {soul_uuid_target} dari {faction_uuid_target} telah dieksekusi."
hint_random_event_lord_dead_from_wounds,"~
Lord {soul_uuid_target} dari {faction_uuid_target} telah meninggal karena luka-lukanya."
hint_random_event_lord_blinded,"~
Lord {soul_uuid_target} dari {faction_uuid_target} telah dibutakan."
hint_random_event_lord_was_expelled,"~
Lord {soul_uuid_target} dari {faction_uuid_old} telah diasingkan dan bergabung dengan {faction_uuid_new}."
hint_random_event_lord_change_faction,"~
Lord {soul_uuid_target} dari {faction_uuid_old} telah berpindah ke rumah bangsawan {faction_uuid_new}."
hint_random_event_kings_friends,"~
Raja {soul_uuid_king_1} dari {faction_uuid_1} telah berteman dengan Raja {soul_uuid_king_2} dari {faction_uuid_2}."
hint_random_event_kings_abuse,"~
Raja {soul_uuid_king_1} dari {faction_uuid_1} telah bertengkar dengan Raja {soul_uuid_king_2} dari {faction_uuid_2}."
hint_random_event_rebellion,"~
Sebuah pemberontakan telah terjadi di {faction_uuid}. {dead_lords_stack} telah tewas."
hint_random_event_death_during_childbirth,"~
Lord {soul_uuid_target} dari {faction_uuid} telah meninggal saat melahirkan."
hint_event_new_vassal,"~
{faction_uuid_1} telah menjadi bawahan Raja {soul_uuid_king_2} dari {faction_uuid_2}."
hint_event_other_town_has_been_attacked_success,"~
Ibu kota {faction_uuid_target} telah berhasil diserang oleh pasukan {faction_uuid_attacker}."
hint_event_other_town_has_been_attacked_fail,"~
Ibukota {faction_uuid_target} telah diserang tanpa hasil oleh pasukan {faction_uuid_attacker}."
hint_event_other_village_has_been_attacked,"~
Desa {faction_uuid_target} telah dibakar habis oleh pasukan {faction_uuid_attacker}."
hint_event_bandit_camp_was_attack_success,"~
Kubu begal di wilayah {faction_uuid_bandit_area} telah dihancurkan oleh pasukan {faction_uuid_attacker}."
hint_event_bandit_camp_was_attack_fail,"~
Kubu begal di wilayah {faction_uuid_bandit_area} telah diserang tanpa hasil oleh pasukan {faction_uuid_attacker}."
hint_event_alliance_against_agressor,"~
Raja {soul_uuid_king_1} dari {faction_uuid_1} telah bergabung dengan aliansi kota-kota bebas yang dipimpin oleh {soul_uuid_king_2} dari {faction_uuid_2}, menghadapi ancaman dari {faction_uuid_3}."
hint_event_many_vassals,"~
Raja {soul_uuid_king} dari {faction_uuid} telah menaklukkan vasal ketiga!"
hint_possible_helper_line,"~
$ {soul_uuid_king} dari {faction_uuid}"
hint_possible_helpers_enemies,"Musuh
Ada kemungkinan dia akan berpartisipasi dalam konflik melawan musuhnya."
hint_possible_helpers_allies,"Sekutu
Sekutu wajib membantu dalam kasus ancaman militer. Tetapi jika mereka menjadi takut, kontrak aliansi mereka akan dihentikan, dan hubungan akan rusak."
hint_possible_helpers_enemies_to_ai_header,"~
<hint=hint_possible_helpers_enemies>Mungkin saja</hint> {soul_uuid_king} akan membantu:"
hint_possible_helpers_allies_to_ai_header,"~
<hint=hint_possible_helpers_allies>Paling mungkin</hint> {soul_uuid_king} akan membantu:"
hint_possible_helpers_enemies_to_player_header,"~
<hint=hint_possible_helpers_enemies>Mungkin saja</hint> kamu akan menerima bantuan:"
hint_possible_helpers_allies_to_player_header,"~
Pasti mereka akan membantumu:"
hint_support_by_church_success,"~
$ Matriark Jadwiga menyetujui tindakanmu dalam situasi ini. Hubungan: {church_improve}"
hint_support_by_church_fail,"~
$ Matriark Jadwiga tidak menyetujui tindakanmu dalam situasi ini. Hubungan: {church_der}"
hint_marriage_female_description,"[hint_DESCRIPTION]
{soul_uuid_female} telah mencapai usia pernikahan dan menunggu lamaran dari para bangsawan.

$ Harga pengantin sebesar <hint=hint_resource_gold>{bride_price}</hint> diminta untuk pengantin perempuan.
$ Hubunganmu dengan Rumah ini akan menjadi keluarga."
hint_marriage_female_proposal,"{name}
{soul_uuid_female} telah mencapai usia pernikahan dan menunggu lamaran dari para bangsawan.
Dia akan menjadi istri salah satu lord laki-lakimu.

$ Rumah bangsawan pengantin perempuan akan menerima <hint=hint_resource_gold>{bride_price}</hint>.
$ Hubungan antara raja pengantin perempuan dan rajamu akan membaik sebesar <green>{rel_improve}</green>.
$ <b>Pengantin perempuan akan tinggal bersama suaminya di kotamu</b>.
"
hint_marriage_female_proposal_success,"~
{soul_uuid_female} telah menjadi istri {soul_uuid_groom} dan segera akan tiba di kotamu.

$ Hubungan antara raja pengantin perempuan dan rajamu telah membaik sebesar <green>{rel_improve}</green>."
hint_marriage_female_letter_1,"~
Betapa senangnya hamba atas persatuan mulia ini! Ikatan kekerabatan selalu lebih teguh daripada batu karang, dan persahabatan antar kerajaan kita pun akan menjadi sama kokohnya, ini hamba yakini dengan pasti. Hamba doakan segala berkah untuk tuan, dan dengan penuh antisipasi menunggu pertemuan kita yang segera!"
hint_marriage_female_letter_2,"~
Hamba menulis surat ini untuk menyampaikan ucapan terima kasih yang tulus atas perlindungan tuan terhadap putri muda kami. Hamba berharap, pada waktunya nanti, lonceng-lonceng akan berdentang gembira merayakan kelahiran anak sulung."
hint_marriage_female_letter_3,"~
Meskipun rasa sakit kita mendalam saat berpisah dengan orang yang dicintai, kegembiraan dari persatuan ini telah sepenuhnya menyembuhkannya. Saya yakin bahwa kerajaan kita akan hidup dalam harmoni."
hint_marriage_female_letter_4,"~
Saya sungguh gembira dengan persatuan keturunan kita; ikatan kekerabatan memang lebih kuat daripada ikatan persahabatan. Saya mengakui bahwa pengantin perempuan tidak memiliki kecantikan yang melampaui, dan sifatnya tidak seperti malaikat, tetapi kesehatannya, tanpa ragu, dalam kondisi yang sangat baik!"
hint_marriage_female_letter_5,"~
Oh, betapa dia sangat menginginkan untuk menikah, sulit mendapat istirahat di malam hari, dan kami sangat senang bahwa itu akhirnya terjadi. Saya percaya persatuan ini akan membawa bagi kita berdua bukan hanya pewaris, tetapi juga kemakmuran yang mekar bagi rumah tangga kita!"
hint_marriage_male_description,"[hint_DESCRIPTION]
{soul_uuid_male} kini telah mencapai usia pernikahan dan menunggu lamaran dari pengantin perempuan bangsawan.

$ Secara tradisional, mas kawin yang ditawarkan tergantung pada kekuatan Rumah bangsawan miliknya. Dalam kasus Anda, itu berjumlah <hint=hint_resource_gold>{bride_price}</hint>.
$ Hubungan Anda akan membaik sebesar <green>{rel_improve}</green>
{optional_last_female_faction}"
hint_marriage_male_proposal,"{name}
{soul_uuid_male} kini telah mencapai usia pernikahan dan menunggu lamaran dari pengantin perempuan bangsawan.
Dia akan menjadi suami dari salah satu lord perempuan Anda.

$ Anda akan menerima <hint=hint_resource_gold>{bride_price}</hint>.
$ Hubungan antara Penguasa mempelai laki-laki dan Anda akan membaik sebesar <green>{rel_improve}</green>.
$ <b>Pengantin perempuan akan meninggalkan kota Anda dan menetap di kota suaminya</b>.
$ Hubungan Anda akan membaik sebesar <green>{rel_improve}</green>
{optional_last_female_faction}"
hint_marriage_male_proposal_success,"~
{soul_uuid_bride} telah tiba di kota mempelai laki-lakinya, {soul_uuid_male}, dan upacara pernikahan telah dilaksanakan.

$ Hubungan antara penguasa mempelai laki-laki dan penguasa Anda telah membaik sebesar <green>{rel_improve}</green>."
hint_marriage_male_proposal_success_letter_1,"~
Saya yakin bahwa pernikahan ini akan menandai dimulainya persahabatan abadi kita. Segala sesuatu begitu tidak pasti di zaman kita, dengan perang dan bencana yang melimpah. Hanya dengan bersatu kita dapat bertahan melawan tantangan-tantangan ini."
hint_marriage_male_proposal_success_letter_2,"~
Saya segera menyampaikan rasa terima kasih kepada Anda! Nona muda Anda adalah bangsawan dan memiliki sifat yang ramah. Saya jamin bahwa di rumah kami dia tidak akan mengalami kesulitan atau penghinaan, tetapi hanya rasa hormat dan perawatan."
hint_marriage_male_proposal_success_letter_3,"~
Ini adalah kehormatan besar bagi kami untuk menjadi kerabat dengan rumah Anda. Semoga langit dan bumi memberkati persatuan ini. Dia secara alami merasa rindu rumah saat ini, tetapi saya percaya dia akan segera beradaptasi. Saya berjanji bahwa kami akan merawatnya dengan baik."
hint_marriage_male_proposal_success_letter_4,"~
Hati saya dipenuhi kegembiraan semata-mata pada pikiran tentang persatuan ini; nona muda Anda luar biasa dalam segala hal, meskipun dia cukup emosional! Mengucapkan selamat dan segala berkah untuk Anda."
hint_king_tribute_100_description,"[hint_DESCRIPTION]
{soul_uuid_king} menganggap pasukanmu sangat <hint=hint_army_power>lemah</hint> dan menyarankan agar engkau berkontribusi pada keamanan wilayah dengan menyediakan dana.

$ Engkau diwajibkan memberikan {soul_uuid_king} <hint=hint_resource_gold>{tribute_money}</hint>.
$ Jika engkau gagal melakukannya, hubunganmu akan memburuk sebesar <red>{rel_de}</red> dalam 2 hari.

[hint_SENDER]"
hint_king_tribute_100,"Kirim emas
$ {soul_uuid_king} akan menerima <hint=hint_resource_gold>{tribute_money}</hint>.
$ Hubunganmu akan membaik sebesar <green>{rel_imp}</green>."
hint_king_tribute_100_success,"~
$ Engkau telah membayar {soul_uuid_king} <hint=hint_resource_gold>{tribute_money}</hint>.
$ Hubunganmu telah membaik sebesar <green>{rel_imp}</green>."
hint_king_tribute_100_ignore,"~
$ Engkau memilih untuk tidak membayar {soul_uuid_king}, yang telah menyinggungnya.
$ Hubunganmu telah memburuk sebesar <red>{rel_de}</red>."
hint_king_tribute_100_success_letter_1,"~
Terima kasih atas emas yang telah engkau kirim! Aku amat gembira ketika diberikan tanpa syarat apa pun. Si dungu adalah yang mengutamakan keserakahan di atas kekalahannya sendiri."
hint_king_tribute_100_success_letter_2,"~
Aku mengucapkan terima kasih atas ketaatanmu! Sungguh menenangkan mengetahui bahwa di dunia kita, penghormatan terhadap kekuatan masih mendominasi. Janganlah segan untuk membungkuk lutut ketika diperlukan."
hint_king_tribute_100_ignore_letter_1,"~
Keheninganmu lebih lantang daripada kata-kata apa pun. Aku harap dari sekutumu, engkau akan mendapat tanggapan berbeda ketika engkau membutuhkan pertolongan mereka dalam waktu dekat!"
hint_king_tribute_100_ignore_letter_2,"~
Mengabaikan permintaanku yang sah hanya akan menjadikanmu musuhku atau seorang dungu. Mana yang kau inginkan?"
hint_king_tribute_description,"[hint_DESCRIPTION]
{soul_uuid_king} menganggap pasukanmu <hint=hint_army_power>memalukan</hint> dan percaya bahwa ia dapat menggunakan uangmu dengan lebih baik. Jika engkau menolak, ia siap menunjukkan apa itu kekuatan sesungguhnya.

$ Engkau diwajibkan memberikan {soul_uuid_king} <hint=hint_resource_gold>{tribute_money}</hint>.
$ Jika engkau gagal melakukannya, hubunganmu akan memburuk sebesar <red>{rel_de}</red> dalam 2 hari, dan {soul_uuid_king} akan <red>menyerang kotamu</red>.
{optional_possible_helpers}

[hint_SENDER]"
